#sample	entry	chrB	orientA	score	coordB	chrA	coordA	end	orientB	virus_brkend_grp	match	total
subset.insertion_seqs.fa	chr11~48909826~-~HPV45~5961~-	HPV45	-	4	5961	chr11	48909826	48909856	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr11~48914291~-~HPV45~5961~-	HPV45	-	4	5961	chr11	48914291	48914320	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr11~48915486~-~HPV45~5961~-	HPV45	-	4	5961	chr11	48915486	48915516	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr11~48917326~-~HPV45~5961~-	HPV45	-	4	5961	chr11	48917326	48917356	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr11~48926551~-~HPV45~5961~-	HPV45	-	4	5961	chr11	48926551	48926581	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr11~48927235~-~HPV45~5961~-	HPV45	-	4	5961	chr11	48927235	48927265	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr11~48932077~-~HPV45~5961~-	HPV45	-	4	5961	chr11	48932077	48932106	-	HPV45:5961	29	3
subset.insertion_seqs.fa	chr11~48933784~-~HPV45~5961~-	HPV45	-	4	5961	chr11	48933784	48933814	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr11~48935325~-~HPV45~5961~-	HPV45	-	4	5961	chr11	48935325	48935354	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr11~48937896~-~HPV45~5961~-	HPV45	-	4	5961	chr11	48937896	48937925	-	HPV45:5961	39	4
subset.insertion_seqs.fa	chr11~48941482~-~HPV45~5961~-	HPV45	-	4	5961	chr11	48941482	48941511	-	HPV45:5961	29	3
subset.insertion_seqs.fa	chr11~50714269~-~HPV45~5961~-	HPV45	-	4	5961	chr11	50714269	50714298	-	HPV45:5961	29	3
subset.insertion_seqs.fa	chr10~39462747~-~HPV45~5961~-	HPV45	-	4	5961	chr10	39462747	39462776	-	HPV45:5961	29	2
subset.insertion_seqs.fa	chr10~39445918~-~HPV45~5961~-	HPV45	-	4	5961	chr10	39445918	39445948	-	HPV45:5961	31	4
subset.insertion_seqs.fa	chr10~39440455~-~HPV45~5961~-	HPV45	-	4	5961	chr10	39440455	39440484	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr10~39438580~-~HPV45~5961~-	HPV45	-	4	5961	chr10	39438580	39438609	-	HPV45:5961	29	2
subset.insertion_seqs.fa	chr10~39433321~-~HPV45~5961~-	HPV45	-	4	5961	chr10	39433321	39433351	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr10~39426694~-~HPV45~5961~-	HPV45	-	4	5961	chr10	39426694	39426723	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr10~39440968~-~HPV45~5961~-	HPV45	-	4	5961	chr10	39440968	39440999	-	HPV45:5961	39	7
subset.insertion_seqs.fa	chr10~39440114~-~HPV45~5961~-	HPV45	-	4	5961	chr10	39440114	39440148	-	HPV45:5961	38	6
subset.insertion_seqs.fa	chr10~41841105~-~HPV45~5961~-	HPV45	-	4	5961	chr10	41841105	41841135	-	HPV45:5961	38	5
subset.insertion_seqs.fa	chr1~121610133~-~HPV45~5961~-	HPV45	-	3	5961	chr1	121610133	121610162	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr1~121612683~-~HPV45~5961~-	HPV45	-	3	5961	chr1	121612683	121612712	-	HPV45:5961	29	2
subset.insertion_seqs.fa	chr1~121613688~-~HPV45~5961~-	HPV45	-	3	5961	chr1	121613688	121613717	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr1~121857391~-~HPV45~5961~-	HPV45	-	3	5961	chr1	121857391	121857420	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr1~121859941~-~HPV45~5961~-	HPV45	-	3	5961	chr1	121859941	121859970	-	HPV45:5961	29	2
subset.insertion_seqs.fa	chr1~121860946~-~HPV45~5961~-	HPV45	-	3	5961	chr1	121860946	121860975	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr1~124943728~-~HPV45~5961~-	HPV45	-	3	5961	chr1	124943728	124943757	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr1~124945601~-~HPV45~5961~-	HPV45	-	3	5961	chr1	124945601	124945630	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr1~124949340~-~HPV45~5961~-	HPV45	-	3	5961	chr1	124949340	124949369	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr1~124950021~-~HPV45~5961~-	HPV45	-	3	5961	chr1	124950021	124950050	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr1~124954964~-~HPV45~5961~-	HPV45	-	3	5961	chr1	124954964	124954993	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr1~124959571~-~HPV45~5961~-	HPV45	-	3	5961	chr1	124959571	124959600	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr1~124974295~-~HPV45~5961~-	HPV45	-	3	5961	chr1	124974295	124974324	-	HPV45:5961	30	3
subset.insertion_seqs.fa	chr1~124978376~-~HPV45~5961~-	HPV45	-	3	5961	chr1	124978376	124978405	-	HPV45:5961	30	3
subset.insertion_seqs.fa	chr1~124984689~-~HPV45~5961~-	HPV45	-	3	5961	chr1	124984689	124984718	-	HPV45:5961	30	3
subset.insertion_seqs.fa	chr1~124988439~-~HPV45~5961~-	HPV45	-	3	5961	chr1	124988439	124988468	-	HPV45:5961	30	3
subset.insertion_seqs.fa	KI270739.1~45798~-~HPV45~5961~-	HPV45	-	3	5961	KI270739.1	45798	45832	-	HPV45:5961	43	10
subset.insertion_seqs.fa	KI270739.1~44433~-~HPV45~5961~-	HPV45	-	3	5961	KI270739.1	44433	44463	-	HPV45:5961	40	7
subset.insertion_seqs.fa	KI270739.1~50299~-~HPV45~5961~-	HPV45	-	3	5961	KI270739.1	50299	50329	-	HPV45:5961	31	6
subset.insertion_seqs.fa	KI270739.1~55755~-~HPV45~5961~-	HPV45	-	3	5961	KI270739.1	55755	55785	-	HPV45:5961	31	6
subset.insertion_seqs.fa	KI270739.1~57288~-~HPV45~5961~-	HPV45	-	3	5961	KI270739.1	57288	57318	-	HPV45:5961	40	7
subset.insertion_seqs.fa	KI270739.1~56094~-~HPV45~5961~-	HPV45	-	3	5961	KI270739.1	56094	56124	-	HPV45:5961	32	5
subset.insertion_seqs.fa	KI270739.1~58826~-~HPV45~5961~-	HPV45	-	3	5961	KI270739.1	58826	58855	-	HPV45:5961	31	5
subset.insertion_seqs.fa	KI270739.1~55414~-~HPV45~5961~-	HPV45	-	3	5961	KI270739.1	55414	55444	-	HPV45:5961	39	6
subset.insertion_seqs.fa	KI270739.1~51837~-~HPV45~5961~-	HPV45	-	3	5961	KI270739.1	51837	51866	-	HPV45:5961	29	3
subset.insertion_seqs.fa	KI270739.1~51326~-~HPV45~5961~-	HPV45	-	3	5961	KI270739.1	51326	51355	-	HPV45:5961	31	5
subset.insertion_seqs.fa	KI270738.1~98240~-~HPV45~5961~-	HPV45	-	3	5961	KI270738.1	98240	98270	-	HPV45:5961	34	6
subset.insertion_seqs.fa	KI270738.1~96371~-~HPV45~5961~-	HPV45	-	3	5961	KI270738.1	96371	96400	-	HPV45:5961	31	5
subset.insertion_seqs.fa	KI270738.1~88845~-~HPV45~5961~-	HPV45	-	3	5961	KI270738.1	88845	88874	-	HPV45:5961	31	5
subset.insertion_seqs.fa	KI270738.1~87757~-~HPV45~5961~-	HPV45	-	3	5961	KI270738.1	87757	87785	-	HPV45:5961	28	3
subset.insertion_seqs.fa	KI270738.1~84843~-~HPV45~5961~-	HPV45	-	3	5961	KI270738.1	84843	84872	-	HPV45:5961	30	4
subset.insertion_seqs.fa	KI270728.1~1757655~-~HPV45~5961~-	HPV45	-	3	5961	KI270728.1	1757655	1757684	-	HPV45:5961	31	5
subset.insertion_seqs.fa	KI270589.1~14667~-~HPV45~5961~-	HPV45	-	3	5961	KI270589.1	14667	14696	-	HPV45:5961	31	4
subset.insertion_seqs.fa	KI270579.1~16178~-~HPV45~5961~-	HPV45	-	3	5961	KI270579.1	16178	16207	-	HPV45:5961	31	5
subset.insertion_seqs.fa	KI270522.1~2931~-~HPV45~5961~-	HPV45	-	3	5961	KI270522.1	2931	2960	-	HPV45:5961	31	4
subset.insertion_seqs.fa	KI270442.1~141432~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	141432	141464	-	HPV45:5961	41	7
subset.insertion_seqs.fa	KI270442.1~119844~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	119844	119873	-	HPV45:5961	31	5
subset.insertion_seqs.fa	KI270442.1~120185~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	120185	120214	-	HPV45:5961	31	5
subset.insertion_seqs.fa	KI270442.1~124596~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	124596	124625	-	HPV45:5961	30	4
subset.insertion_seqs.fa	KI270442.1~126645~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	126645	126675	-	HPV45:5961	39	5
subset.insertion_seqs.fa	KI270442.1~129547~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	129547	129576	-	HPV45:5961	31	5
subset.insertion_seqs.fa	KI270442.1~138023~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	138023	138052	-	HPV45:5961	30	4
subset.insertion_seqs.fa	KI270442.1~139212~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	139212	139241	-	HPV45:5961	30	4
subset.insertion_seqs.fa	KI270442.1~139555~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	139555	139584	-	HPV45:5961	38	6
subset.insertion_seqs.fa	KI270442.1~139896~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	139896	139925	-	HPV45:5961	31	5
subset.insertion_seqs.fa	KI270442.1~140921~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	140921	140950	-	HPV45:5961	30	4
subset.insertion_seqs.fa	KI270442.1~120870~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	120870	120900	-	HPV45:5961	38	4
subset.insertion_seqs.fa	KI270442.1~121383~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	121383	121411	-	HPV45:5961	28	3
subset.insertion_seqs.fa	KI270442.1~142458~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	142458	142486	-	HPV45:5961	28	3
subset.insertion_seqs.fa	KI270442.1~138366~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	138366	138400	-	HPV45:5961	38	6
subset.insertion_seqs.fa	KI270442.1~137512~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	137512	137546	-	HPV45:5961	38	6
subset.insertion_seqs.fa	KI270420.1~598~-~HPV45~5961~-	HPV45	-	3	5961	KI270420.1	598	627	-	HPV45:5961	29	2
subset.insertion_seqs.fa	KI270383.1~425~-~HPV45~5961~-	HPV45	-	3	5961	KI270383.1	425	454	-	HPV45:5961	39	6
subset.insertion_seqs.fa	KI270366.1~7260~-~HPV45~5961~-	HPV45	-	3	5961	KI270366.1	7260	7290	-	HPV45:5961	38	6
subset.insertion_seqs.fa	KI270366.1~6924~-~HPV45~5961~-	HPV45	-	3	5961	KI270366.1	6924	6954	-	HPV45:5961	38	5
subset.insertion_seqs.fa	KI270366.1~5731~-~HPV45~5961~-	HPV45	-	3	5961	KI270366.1	5731	5760	-	HPV45:5961	39	6
subset.insertion_seqs.fa	KI270366.1~4879~-~HPV45~5961~-	HPV45	-	3	5961	KI270366.1	4879	4909	-	HPV45:5961	39	5
subset.insertion_seqs.fa	KI270366.1~4367~-~HPV45~5961~-	HPV45	-	3	5961	KI270366.1	4367	4398	-	HPV45:5961	40	8
subset.insertion_seqs.fa	KI270366.1~1129~-~HPV45~5961~-	HPV45	-	3	5961	KI270366.1	1129	1158	-	HPV45:5961	39	6
subset.insertion_seqs.fa	KI270366.1~446~-~HPV45~5961~-	HPV45	-	3	5961	KI270366.1	446	476	-	HPV45:5961	39	5
subset.insertion_seqs.fa	KI270366.1~1472~-~HPV45~5961~-	HPV45	-	3	5961	KI270366.1	1472	1502	-	HPV45:5961	38	5
subset.insertion_seqs.fa	GL000208.1~7609~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	7609	7638	-	HPV45:5961	31	5
subset.insertion_seqs.fa	GL000208.1~14065~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	14065	14094	-	HPV45:5961	39	6
subset.insertion_seqs.fa	GL000208.1~37267~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	37267	37296	-	HPV45:5961	31	5
subset.insertion_seqs.fa	GL000208.1~37774~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	37774	37803	-	HPV45:5961	31	5
subset.insertion_seqs.fa	GL000208.1~46613~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	46613	46643	-	HPV45:5961	39	5
subset.insertion_seqs.fa	GL000208.1~47295~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	47295	47324	-	HPV45:5961	31	4
subset.insertion_seqs.fa	GL000208.1~49684~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	49684	49714	-	HPV45:5961	39	6
subset.insertion_seqs.fa	GL000208.1~50367~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	50367	50396	-	HPV45:5961	39	6
subset.insertion_seqs.fa	GL000208.1~54117~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	54117	54146	-	HPV45:5961	39	6
subset.insertion_seqs.fa	GL000208.1~54969~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	54969	54998	-	HPV45:5961	30	4
subset.insertion_seqs.fa	GL000208.1~56162~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	56162	56192	-	HPV45:5961	38	6
subset.insertion_seqs.fa	GL000208.1~73387~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	73387	73418	-	HPV45:5961	32	6
subset.insertion_seqs.fa	GL000208.1~75776~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	75776	75808	-	HPV45:5961	40	6
subset.insertion_seqs.fa	GL000208.1~75947~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	75947	75976	-	HPV45:5961	38	6
subset.insertion_seqs.fa	GL000208.1~78160~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	78160	78189	-	HPV45:5961	39	3
subset.insertion_seqs.fa	GL000208.1~79353~-~HPV45~5961~-	HPV45	-	3	5961	GL000208.1	79353	79382	-	HPV45:5961	29	3
subset.insertion_seqs.fa	chr5~46333374~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46333374	46333402	-	HPV45:5961	36	3
subset.insertion_seqs.fa	chr3~90472209~-~HPV45~5961~-	HPV45	-	1	5961	chr3	90472209	90472247	-	HPV45:5961	36	1
subset.insertion_seqs.fa	chr22~15993116~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15993116	15993149	-	HPV45:5961	37	2
subset.insertion_seqs.fa	chr22~15195755~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15195755	15195784	-	HPV45:5961	37	3
subset.insertion_seqs.fa	chr22~15194902~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15194902	15194930	-	HPV45:5961	36	3
subset.insertion_seqs.fa	chr22~16031233~-~HPV45~5961~-	HPV45	-	4	5961	chr22	16031233	16031266	-	HPV45:5961	36	2
subset.insertion_seqs.fa	chr20~29718597~-~HPV45~5961~-	HPV45	-	4	5961	chr20	29718597	29718629	-	HPV45:5961	40	5
subset.insertion_seqs.fa	chr20~30969800~-~HPV45~5961~-	HPV45	-	1	5961	chr20	30969800	30969838	-	HPV45:5961	36	1
subset.insertion_seqs.fa	chr2~94530325~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94530325	94530353	-	HPV45:5961	36	3
subset.insertion_seqs.fa	chr2~94534251~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94534251	94534284	-	HPV45:5961	36	2
subset.insertion_seqs.fa	chr2~94551315~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94551315	94551350	-	HPV45:5961	40	4
subset.insertion_seqs.fa	chr2~94540224~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94540224	94540264	-	HPV45:5961	39	2
subset.insertion_seqs.fa	chr18~20575624~-~HPV45~5961~-	HPV45	-	1	5961	chr18	20575624	20575662	-	HPV45:5961	36	1
subset.insertion_seqs.fa	chr14~18264963~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18264963	18264992	-	HPV45:5961	37	3
subset.insertion_seqs.fa	chr14~18264110~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18264110	18264138	-	HPV45:5961	36	3
subset.insertion_seqs.fa	chr12~37673971~-~HPV45~5961~-	HPV45	-	4	5961	chr12	37673971	37674004	-	HPV45:5961	36	2
subset.insertion_seqs.fa	chr11~55259625~-~HPV45~5961~-	HPV45	-	4	5961	chr11	55259625	55259660	-	HPV45:5961	40	4
subset.insertion_seqs.fa	chr11~48795393~-~HPV45~5961~-	HPV45	-	4	5961	chr11	48795393	48795430	-	HPV45:5961	39	4
subset.insertion_seqs.fa	KI270442.1~128864~-~HPV45~5961~-	HPV45	-	3	5961	KI270442.1	128864	128899	-	HPV45:5961	39	4
subset.insertion_seqs.fa	chrX~58532711~-~HPV45~5961~-	HPV45	-	4	5961	chrX	58532711	58532747	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chrX~62510800~-~HPV45~5961~-	HPV45	-	4	5961	chrX	62510800	62510836	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chrX~62523310~-~HPV45~5961~-	HPV45	-	4	5961	chrX	62523310	62523346	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chrX~62525815~-~HPV45~5961~-	HPV45	-	4	5961	chrX	62525815	62525851	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chrX~62527545~-~HPV45~5961~-	HPV45	-	4	5961	chrX	62527545	62527581	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr9~63069444~-~HPV45~5961~-	HPV45	-	3	5961	chr9	63069444	63069481	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr9~60540442~-~HPV45~5961~-	HPV45	-	3	5961	chr9	60540442	60540478	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr9~60548441~-~HPV45~5961~-	HPV45	-	3	5961	chr9	60548441	60548477	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr9~60551002~-~HPV45~5961~-	HPV45	-	3	5961	chr9	60551002	60551038	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr9~60644713~-~HPV45~5961~-	HPV45	-	3	5961	chr9	60644713	60644749	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr9~60654070~-~HPV45~5961~-	HPV45	-	3	5961	chr9	60654070	60654106	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr9~63067394~-~HPV45~5961~-	HPV45	-	3	5961	chr9	63067394	63067430	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr9~63068933~-~HPV45~5961~-	HPV45	-	3	5961	chr9	63068933	63068969	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr9~63090562~-~HPV45~5961~-	HPV45	-	3	5961	chr9	63090562	63090598	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr9~65842115~-~HPV45~5961~-	HPV45	-	3	5961	chr9	65842115	65842151	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr7~57946444~-~HPV45~5961~-	HPV45	-	3	5961	chr7	57946444	57946481	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr7~57947123~-~HPV45~5961~-	HPV45	-	3	5961	chr7	57947123	57947159	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr7~57950883~-~HPV45~5961~-	HPV45	-	3	5961	chr7	57950883	57950919	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr7~57952244~-~HPV45~5961~-	HPV45	-	3	5961	chr7	57952244	57952280	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr7~60879023~-~HPV45~5961~-	HPV45	-	3	5961	chr7	60879023	60879059	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr7~60883201~-~HPV45~5961~-	HPV45	-	3	5961	chr7	60883201	60883237	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr7~60884384~-~HPV45~5961~-	HPV45	-	3	5961	chr7	60884384	60884420	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr7~60885393~-~HPV45~5961~-	HPV45	-	3	5961	chr7	60885393	60885429	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr7~60885563~-~HPV45~5961~-	HPV45	-	3	5961	chr7	60885563	60885599	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr7~60887953~-~HPV45~5961~-	HPV45	-	3	5961	chr7	60887953	60887989	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr7~62145748~-~HPV45~5961~-	HPV45	-	3	5961	chr7	62145748	62145784	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr7~62188841~-~HPV45~5961~-	HPV45	-	3	5961	chr7	62188841	62188877	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr7~62554759~-~HPV45~5961~-	HPV45	-	3	5961	chr7	62554759	62554795	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr7~62563344~-~HPV45~5961~-	HPV45	-	3	5961	chr7	62563344	62563380	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr5~46364668~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46364668	46364704	-	HPV45:5961	39	4
subset.insertion_seqs.fa	chr5~46338803~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46338803	46338839	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr5~46339649~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46339649	46339685	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr5~46363296~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46363296	46363332	-	HPV45:5961	39	4
subset.insertion_seqs.fa	chr5~46418285~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46418285	46418321	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr5~46329114~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46329114	46329150	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr5~46333035~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46333035	46333071	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr5~46337445~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46337445	46337481	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr5~46339990~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46339990	46340026	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr5~46345776~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46345776	46345812	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr5~46346631~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46346631	46346667	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr5~46349366~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46349366	46349402	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr5~46351073~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46351073	46351109	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr5~46354649~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46354649	46354685	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr3~90448715~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90448715	90448751	-	HPV45:5961	38	3
subset.insertion_seqs.fa	chr3~90477160~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90477160	90477196	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr3~93735339~-~HPV45~5961~-	HPV45	-	4	5961	chr3	93735339	93735375	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr3~90297840~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90297840	90297877	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr3~90350589~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90350589	90350625	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr3~90401204~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90401204	90401240	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr3~90403638~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90403638	90403674	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr3~90405511~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90405511	90405547	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr3~90406536~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90406536	90406572	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr3~90407049~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90407049	90407085	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr3~90409093~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90409093	90409129	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr3~90409253~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90409253	90409289	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr3~90409423~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90409423	90409459	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr3~90410085~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90410085	90410121	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr3~90418589~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90418589	90418625	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr3~90436977~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90436977	90437013	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr22~15168976~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15168976	15169012	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr22~15998057~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15998057	15998093	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr22~16001979~-~HPV45~5961~-	HPV45	-	4	5961	chr22	16001979	16002015	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr22~16034816~-~HPV45~5961~-	HPV45	-	4	5961	chr22	16034816	16034854	-	HPV45:5961	36	2
subset.insertion_seqs.fa	chr22~15178701~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15178701	15178738	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr22~15194731~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15194731	15194768	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr22~16003172~-~HPV45~5961~-	HPV45	-	4	5961	chr22	16003172	16003209	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr22~15160109~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15160109	15160145	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr22~15161297~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15161297	15161333	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr22~15163685~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15163685	15163721	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr22~15165385~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15165385	15165421	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr22~15178189~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15178189	15178225	-	HPV45:5961	34	2
subset.insertion_seqs.fa	chr21~12968072~-~HPV45~5961~-	HPV45	-	4	5961	chr21	12968072	12968108	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr21~12979294~-~HPV45~5961~-	HPV45	-	4	5961	chr21	12979294	12979331	-	HPV45:5961	35	2
subset.insertion_seqs.fa	chr21~7976902~-~HPV45~5961~-	HPV45	-	4	5961	chr21	7976902	7976938	-	HPV45:5961	34	2
