sample_id	contig	humanchr	human_coord	fusion_name	fusionBreakpointCoord	DistBetweenInsertionAndFusionBreakpoint	Annots
CESC-EA-A3HQ-TP	chr8~127880312~+~HPV16~31~-	chr8	127880312	MIR1204::MYC	127796071	84241	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[54528]]
CESC-EA-A3HQ-TP	chr8~127880312~+~HPV16~31~-	chr8	127880312	MIR1204::MYC	127796071	84241	NA
CESC-VS-A9UP-TP	HPV18~1346~+~chr1~26771119~+	chr1	26771119	ZDHHC18::ARID1A	26772500	1381	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	HPV18~930~+~chr1~26772499~+	chr1	26772499	ZDHHC18::ARID1A	26772500	1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	HPV18~2543~+~chr1~26771064~+	chr1	26771064	ZDHHC18::ARID1A	26772500	1436	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26831707~+~HPV18~4769~+	chr1	26831707	ZDHHC18::ARID1A	26827139	4568	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26768000~+~HPV18~3433~+	chr1	26768000	ZDHHC18::ARID1A	26772500	4500	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26827140~+~HPV18~23~+	chr1	26827140	ZDHHC18::ARID1A	26827139	1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26771099~+~HPV18~6597~+	chr1	26771099	ZDHHC18::ARID1A	26772500	1401	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26768000~+~HPV18~41~+	chr1	26768000	ZDHHC18::ARID1A	26772500	4500	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26768001~+~HPV18~2783~+	chr1	26768001	ZDHHC18::ARID1A	26772500	4499	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26771098~+~HPV18~6596~+	chr1	26771098	ZDHHC18::ARID1A	26772500	1402	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	HPV18~2318~+~chr1~26771119~+	chr1	26771119	ZDHHC18::ARID1A	26772500	1381	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26831704~+~HPV18~4766~+	chr1	26831704	ZDHHC18::ARID1A	26827139	4565	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	HPV18~7707~+~chr1~26756109~+	chr1	26756109	ZDHHC18::ARID1A	26772500	16391	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26771666~+~HPV18~6172~+	chr1	26771666	ZDHHC18::ARID1A	26772500	834	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-JX-A5QV-TP	chr19~44760452~+~HPV16~7128~+	chr19	44760452	BCL3::GRIK4	44758413	2039	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120819921~+~HPV16~3357~+	chr11	120819921	BCL3::GRIK4	120815378	4543	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr19~44758842~+~HPV16~7128~+	chr19	44758842	BCL3::GRIK4	44758413	429	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	HPV16~881~+~chr11~120815377~+	chr11	120815377	BCL3::GRIK4	120815378	1	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	HPV16~881~+~chr11~120819754~+	chr11	120819754	BCL3::GRIK4	120815378	4376	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120815476~+~HPV16~3357~+	chr11	120815476	BCL3::GRIK4	120815378	98	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120827433~+~HPV16~1191~+	chr11	120827433	BCL3::GRIK4	120815378	12055	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120819921~+~HPV16~2708~+	chr11	120819921	BCL3::GRIK4	120815378	4543	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	HPV16~1191~+~chr11~120804742~+	chr11	120804742	BCL3::GRIK4	120815378	10636	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	HPV16~227~+~chr11~120815377~+	chr11	120815377	BCL3::GRIK4	120815378	1	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120795593~+~HPV16~5638~+	chr11	120795593	BCL3::GRIK4	120815378	19785	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120827433~+~HPV16~3355~+	chr11	120827433	BCL3::GRIK4	120815378	12055	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120815478~+~HPV16~2705~+	chr11	120815478	BCL3::GRIK4	120815378	100	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr19~44758807~+~HPV16~5643~+	chr19	44758807	BCL3::GRIK4	44758413	394	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr19~44758064~+~HPV16~2341~-	chr19	44758064	BCL3::GRIK4	44758413	349	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120795836~+~HPV16~4739~+	chr11	120795836	BCL3::GRIK4	120815378	19542	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr19~44760452~+~HPV16~7249~-	chr19	44760452	BCL3::GRIK4	44758413	2039	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	HPV16~7702~+~chr19~44748726~+	chr19	44748726	BCL3::GRIK4	44749046	320	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr19~44760455~+~HPV16~7128~+	chr19	44760455	BCL3::GRIK4	44758413	2042	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120795836~+~HPV16~4681~+	chr11	120795836	BCL3::GRIK4	120815378	19542	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120789177~+~HPV16~7125~-	chr11	120789177	BCL3::GRIK4	120815378	26201	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	HPV16~560~+~chr11~120817093~+	chr11	120817093	BCL3::GRIK4	120815378	1715	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	HPV16~3840~-~chr19~44760065~+	chr19	44760065	BCL3::GRIK4	44758413	1652	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120846836~+~HPV16~7597~-	chr11	120846836	BCL3::GRIK4	120815378	31458	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	HPV16~7853~+~chr11~120814926~+	chr11	120814926	BCL3::GRIK4	120815378	452	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120821398~+~HPV16~5113~+	chr11	120821398	BCL3::GRIK4	120815378	6020	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	HPV16~4947~+~chr11~120841246~+	chr11	120841246	BCL3::GRIK4	120815378	25868	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	HPV16~3406~+~chr11~120837525~+	chr11	120837525	BCL3::GRIK4	120815378	22147	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120820465~+~HPV16~198~+	chr11	120820465	BCL3::GRIK4	120815378	5087	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120821793~+~HPV16~7769~-	chr11	120821793	BCL3::GRIK4	120815378	6415	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	HPV16~405~-~chr11~120786798~+	chr11	120786798	BCL3::GRIK4	120815378	28580	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120825805~+~HPV16~7695~-	chr11	120825805	BCL3::GRIK4	120815378	10427	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	HPV16~4892~-~chr11~120792923~+	chr11	120792923	BCL3::GRIK4	120815378	22455	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	HPV16~1110~+~chr11~120815821~+	chr11	120815821	BCL3::GRIK4	120815378	443	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-Q1-A73P-TP	HPV18~930~+~chr1~1180033~+	chr1	1180033	TTLL10::CTAG1A	1185109	5076	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1183048~+~HPV18~3433~+	chr1	1183048	TTLL10::CTAG1A	1185109	2061	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1183050~+~HPV18~1134~+	chr1	1183050	TTLL10::CTAG1A	1185109	2059	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	HPV18~971~+~chr1~1180536~+	chr1	1180536	TTLL10::CTAG1A	1185109	4573	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1179424~+~HPV18~6598~+	chr1	1179424	TTLL10::CTAG1A	1185109	5685	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	HPV18~2420~+~chr1~1179436~+	chr1	1179436	TTLL10::CTAG1A	1185109	5673	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1182447~+~HPV18~3433~+	chr1	1182447	TTLL10::CTAG1A	1185109	2662	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	HPV18~4035~+~chr1~1176229~+	chr1	1176229	TTLL10::CTAG1A	1185109	8880	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	HPV18~933~+~chr1~1197102~+	chr1	1197102	TTLL10::CTAG1A	1185109	11993	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1179334~+~HPV18~23~+	chr1	1179334	TTLL10::CTAG1A	1185109	5775	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1185110~+~HPV18~2778~+	chr1	1185110	TTLL10::CTAG1A	1185109	1	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1182450~+~HPV18~1135~+	chr1	1182450	TTLL10::CTAG1A	1185109	2659	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1185110~+~HPV18~23~+	chr1	1185110	TTLL10::CTAG1A	1185109	1	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1183048~+~HPV18~2778~+	chr1	1183048	TTLL10::CTAG1A	1185109	2061	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1185527~+~HPV18~5664~+	chr1	1185527	TTLL10::CTAG1A	1185109	418	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1184092~+~HPV18~3431~+	chr1	1184092	TTLL10::CTAG1A	1185109	1017	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1184092~+~HPV18~21~+	chr1	1184092	TTLL10::CTAG1A	1185109	1017	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1180862~+~HPV18~3432~+	chr1	1180862	TTLL10::CTAG1A	1185109	4247	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1176417~+~HPV18~23~+	chr1	1176417	TTLL10::CTAG1A	1185109	8692	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	HPV18~2422~+~chr1~1191180~+	chr1	1191180	TTLL10::CTAG1A	1185109	6071	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	HPV18~978~+~chr1~1181316~+	chr1	1181316	TTLL10::CTAG1A	1185109	3793	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1180197~+~HPV18~921~-	chr1	1180197	TTLL10::CTAG1A	1185109	4912	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1179445~+~HPV18~6600~+	chr1	1179445	TTLL10::CTAG1A	1185109	5664	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1183306~+~HPV18~1134~+	chr1	1183306	TTLL10::CTAG1A	1185109	1803	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chr1~1184992~+~HPV18~3165~+	chr1	1184992	TTLL10::CTAG1A	1185109	117	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	HPV18~6768~+~chrX~154586109~+	chrX	154586109	TTLL10::CTAG1A	154586526	417	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chrX~154618316~+~HPV18~6768~-	chrX	154618316	TTLL10::CTAG1A	154586526	31790	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	HPV18~2422~+~chr1~1191168~+	chr1	1191168	TTLL10::CTAG1A	1185109	6059	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	HPV18~1436~+~chr1~1178912~+	chr1	1178912	TTLL10::CTAG1A	1185109	6197	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
CESC-Q1-A73P-TP	chrX~154618840~+~HPV18~1740~-	chrX	154618840	TTLL10::CTAG1A	154586526	32314	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chrX]]
HNSC-CR-6487-TP	chr9~129095613~+~HPV16~881~-	chr9	129095613	TSC1::DOLPP1	129086709	8904	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr9:3.80Mb]]
HNSC-CR-6487-TP	chr9~129093804~+~HPV16~2708~-	chr9	129093804	TSC1::DOLPP1	129086709	7095	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr9:3.80Mb]]
HNSC-CR-6487-TP	chr9~129094316~+~HPV16~2515~-	chr9	129094316	TSC1::DOLPP1	129086709	7607	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr9:3.80Mb]]
HNSC-CR-6487-TP	HPV16~7822~-~chr9~129094146~+	chr9	129094146	TSC1::DOLPP1	129086709	7437	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr9:3.80Mb]]
HNSC-CR-6487-TP	HPV16~0~-~chr9~129094143~+	chr9	129094143	TSC1::DOLPP1	129086709	7434	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr9:3.80Mb]]
HNSC-CR-6487-TP	chr9~129098651~+~HPV16~881~-	chr9	129098651	TSC1::DOLPP1	129086709	11942	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr9:3.80Mb]]
HNSC-CN-4741-TP	HPV16~3357~-~chr11~76380747~+	chr11	76380747	PRKRIR::RP11-111M22.2	76403660	22913	[INTRACHROMOSOMAL[chr11:0.00Mb],LOCAL_INVERSION:-:+:[342]]
HNSC-CN-4741-TP	HPV16~408~-~chr11~76380747~+	chr11	76380747	PRKRIR::RP11-111M22.2	76403660	22913	[INTRACHROMOSOMAL[chr11:0.00Mb],LOCAL_INVERSION:-:+:[342]]
HNSC-CN-4741-TP	chr11~76385176~+~HPV16~5811~-	chr11	76385176	PRKRIR::RP11-111M22.2	76403660	18484	[INTRACHROMOSOMAL[chr11:0.00Mb],LOCAL_INVERSION:-:+:[342]]
HNSC-CN-4741-TP	HPV16~2419~-~chr11~76376505~+	chr11	76376505	RP11-111M22.2::PRKRIR	76355654	20851	[INTRACHROMOSOMAL[chr11:0.00Mb],LOCAL_INVERSION:+:-:[342]]
HNSC-CN-4741-TP	HPV16~2096~-~chr11~76371960~+	chr11	76371960	RP11-111M22.2::PRKRIR	76355654	16306	[INTRACHROMOSOMAL[chr11:0.00Mb],LOCAL_INVERSION:+:-:[342]]
CESC-C5-A2LX-TP	HPV16~578~+~chr17~39829386~+	chr17	39829386	ERBB2::IKZF3	39829488	102	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	chr17~39716606~+~HPV16~934~-	chr17	39716606	ERBB2::IKZF3	39716605	1	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	chr17~39834836~+~HPV16~5807~+	chr17	39834836	ERBB2::IKZF3	39829488	5348	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	HPV16~1683~+~chr17~39823387~+	chr17	39823387	ERBB2::IKZF3	39829488	6101	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	HPV16~4497~+~chr17~39835492~+	chr17	39835492	ERBB2::IKZF3	39829488	6004	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	HPV16~1677~+~chr17~39823377~+	chr17	39823377	ERBB2::IKZF3	39829488	6111	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	HPV16~4499~+~chr17~39835494~+	chr17	39835494	ERBB2::IKZF3	39829488	6006	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	chr17~39768543~+~HPV16~2624~-	chr17	39768543	ERBB2::IKZF3	39716605	51938	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	chr17~39805828~+~HPV16~1633~+	chr17	39805828	ERBB2::IKZF3	39829488	23660	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	chr17~39854716~+~HPV16~1676~-	chr17	39854716	ERBB2::IKZF3	39829488	25228	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	HPV16~4686~-~chr17~39783756~+	chr17	39783756	ERBB2::IKZF3	39829488	45732	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	HPV16~7577~-~chr17~39837921~+	chr17	39837921	ERBB2::IKZF3	39829488	8433	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	chr17~39825822~+~HPV16~3561~-	chr17	39825822	ERBB2::IKZF3	39829488	3666	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	chr17~39782245~+~HPV16~7371~+	chr17	39782245	ERBB2::IKZF3	39829488	47243	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	chr17~39829023~+~HPV16~1402~-	chr17	39829023	ERBB2::IKZF3	39829488	465	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	chr17~39788279~+~HPV16~3717~+	chr17	39788279	ERBB2::IKZF3	39829488	41209	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	HPV16~7715~-~chr17~39851477~+	chr17	39851477	ERBB2::IKZF3	39829488	21989	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-C5-A2LX-TP	HPV16~325~+~chr17~39830070~+	chr17	39830070	ERBB2::IKZF3	39829488	582	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.03Mb],LOCAL_INVERSION:+:-:[27289]]
CESC-VS-A8QC-TP	HPV16~881~+~chr4~86734302~+	chr4	86734302	PTPN13::C4orf36	86735746	1444	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr4:0.06Mb],LOCAL_INVERSION:+:-:[61034]]
CESC-VS-A8QC-TP	chr4~86734876~+~HPV16~408~+	chr4	86734876	PTPN13::C4orf36	86735746	870	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr4:0.06Mb],LOCAL_INVERSION:+:-:[61034]]
CESC-VS-A8QC-TP	HPV16~227~+~chr4~86734302~+	chr4	86734302	PTPN13::C4orf36	86735746	1444	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr4:0.06Mb],LOCAL_INVERSION:+:-:[61034]]
CESC-VS-A8QC-TP	HPV16~884~+~chr4~86735591~+	chr4	86735591	PTPN13::C4orf36	86735746	155	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr4:0.06Mb],LOCAL_INVERSION:+:-:[61034]]
CESC-VS-A8QC-TP	chr4~86735594~+~HPV16~5996~+	chr4	86735594	PTPN13::C4orf36	86735746	152	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr4:0.06Mb],LOCAL_INVERSION:+:-:[61034]]
CESC-WL-A834-TP	chr4~1808491~+~HPV16~377~-	chr4	1808491	FGFR3::TACC3	1806934	1557	[Cosmic,ChimerPub,YOSHIHARA_TCGA,TumorFusionsNAR2018,ChimerKB,ChimerSeq,CCLE_StarF2019,TCGA_StarF2019,GUO2018CR_TCGA,Klijn_CellLines,INTRACHROMOSOMAL[chr4:0.05Mb],LOCAL_REARRANGEMENT:+:[48131]]
CESC-WL-A834-TP	chr4~1808491~+~HPV16~377~-	chr4	1808491	FGFR3::TACC3	1806934	1557	NA
CESC-WL-A834-TP	HPV16~5252~-~chr4~1711212~+	chr4	1711212	SLBP::TACC3	1711874	662	[TCGA_StarF2019,INTRACHROMOSOMAL[chr4:0.01Mb],LOCAL_INVERSION:-:+:[8935]]
CESC-WL-A834-TP	HPV16~3475~-~chr4~1735575~+	chr4	1735575	SLBP::TACC3	1735731	156	[TCGA_StarF2019,INTRACHROMOSOMAL[chr4:0.01Mb],LOCAL_INVERSION:-:+:[8935]]
CESC-WL-A834-TP	HPV16~3478~-~chr4~1735572~+	chr4	1735572	SLBP::TACC3	1735731	159	[TCGA_StarF2019,INTRACHROMOSOMAL[chr4:0.01Mb],LOCAL_INVERSION:-:+:[8935]]
CESC-WL-A834-TP	HPV16~6663~-~chr4~1806740~+	chr4	1806740	FGFR3::TACC3	1806934	194	[Cosmic,ChimerPub,YOSHIHARA_TCGA,TumorFusionsNAR2018,ChimerKB,ChimerSeq,CCLE_StarF2019,TCGA_StarF2019,GUO2018CR_TCGA,Klijn_CellLines,INTRACHROMOSOMAL[chr4:0.05Mb],LOCAL_REARRANGEMENT:+:[48131]]
CESC-WL-A834-TP	HPV16~6663~-~chr4~1806740~+	chr4	1806740	FGFR3::TACC3	1806934	194	NA
CESC-WL-A834-TP	chr4~1734318~+~HPV16~6276~-	chr4	1734318	SLBP::TACC3	1735731	1413	[TCGA_StarF2019,INTRACHROMOSOMAL[chr4:0.01Mb],LOCAL_INVERSION:-:+:[8935]]
CESC-WL-A834-TP	HPV16~278~-~chr4~1735562~+	chr4	1735562	SLBP::TACC3	1735731	169	[TCGA_StarF2019,INTRACHROMOSOMAL[chr4:0.01Mb],LOCAL_INVERSION:-:+:[8935]]
