hotspot	Chromosome	hotspot_coord	virus_genome	hotspot_virus_tally	insert_genes	insert_gene_count	hotspot_name
chr19:49426589	chr19	49426589	Eppstein-Barr	17	RPS11	14	chr19:49426589^RPS11
chr19:49426589	chr19	49426589	HPV16	3	RPS11	14	chr19:49426589^RPS11
chr19:49426589	chr19	49426589	HPV18	1	RPS11	14	chr19:49426589^RPS11
chr19:49426589	chr19	49426589	HPV33	1	RPS11	14	chr19:49426589^RPS11
chr19:49426589	chr19	49426589	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	RPS11	14	chr19:49426589^RPS11
chr19:49426589	chr19	49426589	NC_001702_8135nt_Murine_type_C_retrovirus	2	RPS11	14	chr19:49426589^RPS11
chr19:49426589	chr19	49426589	NC_001806_152222nt_Human_alphaherpesvirus_1	2	RPS11	14	chr19:49426589^RPS11
chr19:49426589	chr19	49426589	NC_007815_8197nt_PreXMRV_1	1	RPS11	14	chr19:49426589^RPS11
chr19:49874206	chr19	49874206	Eppstein-Barr	9	IL4I1;NUP62	3	chr19:49874206^IL4I1;NUP62
chr19:49874206	chr19	49874206	HPV16	1	IL4I1;NUP62	3	chr19:49874206^IL4I1;NUP62
chr19:49874206	chr19	49874206	HPV18	1	IL4I1;NUP62	3	chr19:49874206^IL4I1;NUP62
chr19:49874206	chr19	49874206	HPV33	1	IL4I1;NUP62	3	chr19:49874206^IL4I1;NUP62
chr19:49874206	chr19	49874206	HPV58	1	IL4I1;NUP62	3	chr19:49874206^IL4I1;NUP62
chr19:50548199	chr19	50548199	Eppstein-Barr	2	NR1H2	2	chr19:50548199^NR1H2
chr19:50548199	chr19	50548199	HPV16	5	NR1H2	2	chr19:50548199^NR1H2
chr19:50548199	chr19	50548199	HPV33	1	NR1H2	2	chr19:50548199^NR1H2
chr19:50548199	chr19	50548199	HPV58	1	NR1H2	2	chr19:50548199^NR1H2
chr19:50548199	chr19	50548199	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	NR1H2	2	chr19:50548199^NR1H2
chr19:50548199	chr19	50548199	NC_001702_8135nt_Murine_type_C_retrovirus	1	NR1H2	2	chr19:50548199^NR1H2
chr19:50548199	chr19	50548199	NC_001806_152222nt_Human_alphaherpesvirus_1	1	NR1H2	2	chr19:50548199^NR1H2
chr19:50548199	chr19	50548199	NC_007815_8197nt_PreXMRV_1	1	NR1H2	2	chr19:50548199^NR1H2
chr19:5082422	chr19	5082422	Eppstein-Barr	2	KDM4B	2	chr19:5082422^KDM4B
chr19:5082422	chr19	5082422	HPV16	3	KDM4B	2	chr19:5082422^KDM4B
chr19:5082422	chr19	5082422	HPV18	1	KDM4B	2	chr19:5082422^KDM4B
chr19:5082422	chr19	5082422	HPV33	1	KDM4B	2	chr19:5082422^KDM4B
chr19:51268391	chr19	51268391	HBV	1	AC018755.16	1	chr19:51268391^AC018755.16
chr19:51268391	chr19	51268391	HPV11	1	AC018755.16	1	chr19:51268391^AC018755.16
chr19:51268391	chr19	51268391	HPV16	1	AC018755.16	1	chr19:51268391^AC018755.16
chr19:51268391	chr19	51268391	HPV33	1	AC018755.16	1	chr19:51268391^AC018755.16
chr19:51268391	chr19	51268391	HPV58	1	AC018755.16	1	chr19:51268391^AC018755.16
chr19:52012918	chr19	52012918	HPV16	3	AC006272.1~ZNF577	1	chr19:52012918^AC006272.1~ZNF577
chr19:52012918	chr19	52012918	HPV18	1	AC006272.1~ZNF577	1	chr19:52012918^AC006272.1~ZNF577
chr19:52575054	chr19	52575054	Eppstein-Barr	1	ZNF701	2	chr19:52575054^ZNF701
chr19:52575054	chr19	52575054	HPV16	5	ZNF701	2	chr19:52575054^ZNF701
chr19:52575054	chr19	52575054	NC_001806_152222nt_Human_alphaherpesvirus_1	2	ZNF701	2	chr19:52575054^ZNF701
chr19:53371757	chr19	53371757	Eppstein-Barr	1	CTC-339O9.2~MIR512-1	1	chr19:53371757^CTC-339O9.2~MIR512-1
chr19:53371757	chr19	53371757	HBV	2	CTC-339O9.2~MIR512-1	1	chr19:53371757^CTC-339O9.2~MIR512-1
chr19:53371757	chr19	53371757	HPV16	2	CTC-339O9.2~MIR512-1	1	chr19:53371757^CTC-339O9.2~MIR512-1
chr19:54266335	chr19	54266335	Eppstein-Barr	10	CNOT3	6	chr19:54266335^CNOT3
chr19:54266335	chr19	54266335	HPV16	4	CNOT3	6	chr19:54266335^CNOT3
chr19:54266335	chr19	54266335	NC_001702_8135nt_Murine_type_C_retrovirus	1	CNOT3	6	chr19:54266335^CNOT3
chr19:54266335	chr19	54266335	NC_001806_152222nt_Human_alphaherpesvirus_1	1	CNOT3	6	chr19:54266335^CNOT3
chr19:54863977	chr19	54863977	Eppstein-Barr	4	LILRB1	3	chr19:54863977^LILRB1
chr19:54863977	chr19	54863977	HPV16	2	LILRB1	3	chr19:54863977^LILRB1
chr19:55312845	chr19	55312845	Eppstein-Barr	16	RPL28	11	chr19:55312845^RPL28
chr19:55312845	chr19	55312845	HPV16	2	RPL28	11	chr19:55312845^RPL28
chr19:55312845	chr19	55312845	NC_001702_8135nt_Murine_type_C_retrovirus	1	RPL28	11	chr19:55312845^RPL28
chr19:55312845	chr19	55312845	NC_009333_137969nt_Human_gammaherpesvirus_8	1	RPL28	11	chr19:55312845^RPL28
chr19:56113205	chr19	56113205	Eppstein-Barr	4	ZNF444	6	chr19:56113205^ZNF444
chr19:56113205	chr19	56113205	HPV16	4	ZNF444	6	chr19:56113205^ZNF444
chr19:5685024	chr19	5685024	Eppstein-Barr	1	LONP1	2	chr19:5685024^LONP1
chr19:5685024	chr19	5685024	HPV16	2	LONP1	2	chr19:5685024^LONP1
chr19:5685024	chr19	5685024	HPV33	1	LONP1	2	chr19:5685024^LONP1
chr19:5685024	chr19	5685024	NC_007815_8197nt_PreXMRV_1	1	LONP1	2	chr19:5685024^LONP1
chr19:57215564	chr19	57215564	HPV16	3	USP29	2	chr19:57215564^USP29
chr19:57215564	chr19	57215564	HPV33	1	USP29	2	chr19:57215564^USP29
chr19:58477231	chr19	58477231	Eppstein-Barr	8	SLC27A5	5	chr19:58477231^SLC27A5
chr19:58477231	chr19	58477231	HBV	3	SLC27A5	5	chr19:58477231^SLC27A5
chr19:58477231	chr19	58477231	HPV16	3	SLC27A5	5	chr19:58477231^SLC27A5
chr19:58477231	chr19	58477231	HPV18	1	SLC27A5	5	chr19:58477231^SLC27A5
chr19:58477231	chr19	58477231	HPV33	1	SLC27A5	5	chr19:58477231^SLC27A5
chr19:58477231	chr19	58477231	HPV58	1	SLC27A5	5	chr19:58477231^SLC27A5
chr19:58477231	chr19	58477231	NC_001702_8135nt_Murine_type_C_retrovirus	1	SLC27A5	5	chr19:58477231^SLC27A5
chr19:6328534	chr19	6328534	Eppstein-Barr	6	MLLT1	3	chr19:6328534^MLLT1
chr19:6328534	chr19	6328534	HBV	1	MLLT1	3	chr19:6328534^MLLT1
chr19:6328534	chr19	6328534	HPV16	5	MLLT1	3	chr19:6328534^MLLT1
chr19:6328534	chr19	6328534	HPV33	1	MLLT1	3	chr19:6328534^MLLT1
chr19:6328534	chr19	6328534	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	MLLT1	3	chr19:6328534^MLLT1
chr19:6328534	chr19	6328534	NC_001806_152222nt_Human_alphaherpesvirus_1	1	MLLT1	3	chr19:6328534^MLLT1
chr19:7584390	chr19	7584390	Eppstein-Barr	8	CTD-2207O23.3;ARHGEF18	6	chr19:7584390^CTD-2207O23.3;ARHGEF18
chr19:7584390	chr19	7584390	HPV11	1	CTD-2207O23.3;ARHGEF18	6	chr19:7584390^CTD-2207O23.3;ARHGEF18
chr19:7584390	chr19	7584390	HPV16	2	CTD-2207O23.3;ARHGEF18	6	chr19:7584390^CTD-2207O23.3;ARHGEF18
chr19:7584390	chr19	7584390	HPV18	1	CTD-2207O23.3;ARHGEF18	6	chr19:7584390^CTD-2207O23.3;ARHGEF18
chr19:7584390	chr19	7584390	HPV33	1	CTD-2207O23.3;ARHGEF18	6	chr19:7584390^CTD-2207O23.3;ARHGEF18
chr19:7584390	chr19	7584390	HPV58	1	CTD-2207O23.3;ARHGEF18	6	chr19:7584390^CTD-2207O23.3;ARHGEF18
chr19:7584390	chr19	7584390	NC_009333_137969nt_Human_gammaherpesvirus_8	1	CTD-2207O23.3;ARHGEF18	6	chr19:7584390^CTD-2207O23.3;ARHGEF18
chr19:8095784	chr19	8095784	Eppstein-Barr	5	ELAVL1	3	chr19:8095784^ELAVL1
chr19:8095784	chr19	8095784	HPV16	2	ELAVL1	3	chr19:8095784^ELAVL1
chr19:8533389	chr19	8533389	Eppstein-Barr	1	ELAVL1;RPS28	2	chr19:8533389^ELAVL1;RPS28
chr19:8533389	chr19	8533389	HPV16	2	ELAVL1;RPS28	2	chr19:8533389^ELAVL1;RPS28
chr19:8533389	chr19	8533389	HPV33	1	ELAVL1;RPS28	2	chr19:8533389^ELAVL1;RPS28
chr19:8533389	chr19	8533389	HPV58	1	ELAVL1;RPS28	2	chr19:8533389^ELAVL1;RPS28
chr19:8533389	chr19	8533389	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	ELAVL1;RPS28	2	chr19:8533389^ELAVL1;RPS28
chr19:8533389	chr19	8533389	NC_001806_152222nt_Human_alphaherpesvirus_1	1	ELAVL1;RPS28	2	chr19:8533389^ELAVL1;RPS28
chr19:85761	chr19	85761	HBV	1	AC092299.1~RNU6-1076P	4	chr19:85761^AC092299.1~RNU6-1076P
chr19:85761	chr19	85761	HPV16	2	AC092299.1~RNU6-1076P	4	chr19:85761^AC092299.1~RNU6-1076P
chr19:85761	chr19	85761	HPV33	1	AC092299.1~RNU6-1076P	4	chr19:85761^AC092299.1~RNU6-1076P
chr19:85761	chr19	85761	HPV58	3	AC092299.1~RNU6-1076P	4	chr19:85761^AC092299.1~RNU6-1076P
chr19:85761	chr19	85761	NC_001806_152222nt_Human_alphaherpesvirus_1	1	AC092299.1~RNU6-1076P	4	chr19:85761^AC092299.1~RNU6-1076P
chr19:8991830	chr19	8991830	HPV16	3	BOLA3P2~OR1M4P	1	chr19:8991830^BOLA3P2~OR1M4P
chr19:8991830	chr19	8991830	NC_001806_152222nt_Human_alphaherpesvirus_1	1	BOLA3P2~OR1M4P	1	chr19:8991830^BOLA3P2~OR1M4P
chr19:9802339	chr19	9802339	Eppstein-Barr	1	PIN1	2	chr19:9802339^PIN1
chr19:9802339	chr19	9802339	HBV	1	PIN1	2	chr19:9802339^PIN1
chr19:9802339	chr19	9802339	HPV33	1	PIN1	2	chr19:9802339^PIN1
chr19:9802339	chr19	9802339	HPV58	2	PIN1	2	chr19:9802339^PIN1
chr19:9802339	chr19	9802339	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	PIN1	2	chr19:9802339^PIN1
chr1:101476738	chr1	101476738	Eppstein-Barr	1	LINC01307	3	chr1:101476738^LINC01307
chr1:101476738	chr1	101476738	HPV16	4	LINC01307	3	chr1:101476738^LINC01307
chr1:101476738	chr1	101476738	NC_001806_152222nt_Human_alphaherpesvirus_1	1	LINC01307	3	chr1:101476738^LINC01307
chr1:103490169	chr1	103490169	Eppstein-Barr	1	SOD2P1~RP11-153F1.2	2	chr1:103490169^SOD2P1~RP11-153F1.2
chr1:103490169	chr1	103490169	HPV16	2	SOD2P1~RP11-153F1.2	2	chr1:103490169^SOD2P1~RP11-153F1.2
chr1:103490169	chr1	103490169	HPV58	1	SOD2P1~RP11-153F1.2	2	chr1:103490169^SOD2P1~RP11-153F1.2
chr1:10384195	chr1	10384195	HPV16	4	CASZ1	2	chr1:10384195^CASZ1
chr1:10384195	chr1	10384195	HPV18	1	CASZ1	2	chr1:10384195^CASZ1
chr1:10384195	chr1	10384195	HPV58	1	CASZ1	2	chr1:10384195^CASZ1
chr1:10384195	chr1	10384195	NC_001806_152222nt_Human_alphaherpesvirus_1	2	CASZ1	2	chr1:10384195^CASZ1
chr1:105252757	chr1	105252757	HPV16	5	FTLP17~RP11-414B7.1	5	chr1:105252757^FTLP17~RP11-414B7.1
chr1:105252757	chr1	105252757	HPV33	1	FTLP17~RP11-414B7.1	5	chr1:105252757^FTLP17~RP11-414B7.1
chr1:106129130	chr1	106129130	HBV	1	RP5-947P14.2~RP11-478L17.1	3	chr1:106129130^RP5-947P14.2~RP11-478L17.1
chr1:106129130	chr1	106129130	HPV16	4	RP5-947P14.2~RP11-478L17.1	3	chr1:106129130^RP5-947P14.2~RP11-478L17.1
chr1:108008598	chr1	108008598	Eppstein-Barr	1	AL390036.1~RP11-356N1.2	2	chr1:108008598^AL390036.1~RP11-356N1.2
chr1:108008598	chr1	108008598	HPV16	4	AL390036.1~RP11-356N1.2	2	chr1:108008598^AL390036.1~RP11-356N1.2
chr1:108564953	chr1	108564953	HPV16	2	FAM102B	1	chr1:108564953^FAM102B
chr1:108564953	chr1	108564953	HPV33	2	FAM102B	1	chr1:108564953^FAM102B
chr1:108564953	chr1	108564953	HPV58	1	FAM102B	1	chr1:108564953^FAM102B
chr1:108564953	chr1	108564953	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	FAM102B	1	chr1:108564953^FAM102B
chr1:109091424	chr1	109091424	Eppstein-Barr	1	GPSM2	1	chr1:109091424^GPSM2
chr1:109091424	chr1	109091424	HPV16	3	GPSM2	1	chr1:109091424^GPSM2
chr1:110184062	chr1	110184062	Eppstein-Barr	2	RBM15	1	chr1:110184062^RBM15
chr1:110184062	chr1	110184062	HPV33	1	RBM15	1	chr1:110184062^RBM15
chr1:111032661	chr1	111032661	Eppstein-Barr	1	RNA5SP54~DRAM2	2	chr1:111032661^RNA5SP54~DRAM2
chr1:111032661	chr1	111032661	HPV16	2	RNA5SP54~DRAM2	2	chr1:111032661^RNA5SP54~DRAM2
chr1:111582912	chr1	111582912	Eppstein-Barr	2	FAM212B	2	chr1:111582912^FAM212B
chr1:111582912	chr1	111582912	HPV16	5	FAM212B	2	chr1:111582912^FAM212B
chr1:112188173	chr1	112188173	HBV	1	RP5-965F6.2	2	chr1:112188173^RP5-965F6.2
chr1:112188173	chr1	112188173	HPV16	1	RP5-965F6.2	2	chr1:112188173^RP5-965F6.2
chr1:112188173	chr1	112188173	HPV33	1	RP5-965F6.2	2	chr1:112188173^RP5-965F6.2
chr1:112791930	chr1	112791930	Eppstein-Barr	4	SLC16A1	4	chr1:112791930^SLC16A1
chr1:112791930	chr1	112791930	HPV11	1	SLC16A1	4	chr1:112791930^SLC16A1
chr1:112791930	chr1	112791930	HPV16	4	SLC16A1	4	chr1:112791930^SLC16A1
chr1:112791930	chr1	112791930	HPV33	1	SLC16A1	4	chr1:112791930^SLC16A1
chr1:113262297	chr1	113262297	HPV16	1	RP11-389O22.5~RP11-512F24.1	2	chr1:113262297^RP11-389O22.5~RP11-512F24.1
chr1:113262297	chr1	113262297	HPV18	2	RP11-389O22.5~RP11-512F24.1	2	chr1:113262297^RP11-389O22.5~RP11-512F24.1
chr1:113777666	chr1	113777666	Eppstein-Barr	1	RSBN1	7	chr1:113777666^RSBN1
chr1:113777666	chr1	113777666	HBV	1	RSBN1	7	chr1:113777666^RSBN1
chr1:113777666	chr1	113777666	HPV16	8	RSBN1	7	chr1:113777666^RSBN1
chr1:113777666	chr1	113777666	HPV33	1	RSBN1	7	chr1:113777666^RSBN1
chr1:113777666	chr1	113777666	HPV58	1	RSBN1	7	chr1:113777666^RSBN1
chr1:114645860	chr1	114645860	Eppstein-Barr	3	NRAS	3	chr1:114645860^NRAS
chr1:114645860	chr1	114645860	HPV16	4	NRAS	3	chr1:114645860^NRAS
chr1:114645860	chr1	114645860	HPV58	1	NRAS	3	chr1:114645860^NRAS
chr1:115481806	chr1	115481806	HPV16	2	CASQ2~NHLH2	1	chr1:115481806^CASQ2~NHLH2
chr1:115481806	chr1	115481806	HPV33	1	CASQ2~NHLH2	1	chr1:115481806^CASQ2~NHLH2
chr1:115481806	chr1	115481806	HPV35	1	CASQ2~NHLH2	1	chr1:115481806^CASQ2~NHLH2
chr1:115481806	chr1	115481806	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	CASQ2~NHLH2	1	chr1:115481806^CASQ2~NHLH2
chr1:116352927	chr1	116352927	Eppstein-Barr	3	ATP1A1;ATP1A1-AS1	3	chr1:116352927^ATP1A1;ATP1A1-AS1
chr1:116352927	chr1	116352927	HPV16	2	ATP1A1;ATP1A1-AS1	3	chr1:116352927^ATP1A1;ATP1A1-AS1
chr1:116352927	chr1	116352927	HPV33	1	ATP1A1;ATP1A1-AS1	3	chr1:116352927^ATP1A1;ATP1A1-AS1
chr1:11641788	chr1	11641788	Eppstein-Barr	1	DRAXIN	2	chr1:11641788^DRAXIN
chr1:11641788	chr1	11641788	HPV16	6	DRAXIN	2	chr1:11641788^DRAXIN
chr1:11641788	chr1	11641788	HPV58	1	DRAXIN	2	chr1:11641788^DRAXIN
chr1:117155550	chr1	117155550	HPV16	4	CD101;RP11-27K13.3	1	chr1:117155550^CD101;RP11-27K13.3
chr1:117155550	chr1	117155550	HPV33	1	CD101;RP11-27K13.3	1	chr1:117155550^CD101;RP11-27K13.3
chr1:117691594	chr1	117691594	Eppstein-Barr	1	RP11-134N8.2~AL390877.1	2	chr1:117691594^RP11-134N8.2~AL390877.1
chr1:117691594	chr1	117691594	HPV16	2	RP11-134N8.2~AL390877.1	2	chr1:117691594^RP11-134N8.2~AL390877.1
chr1:117691594	chr1	117691594	HPV33	1	RP11-134N8.2~AL390877.1	2	chr1:117691594^RP11-134N8.2~AL390877.1
chr1:1181576	chr1	1181576	Eppstein-Barr	9	AGRN	4	chr1:1181576^AGRN
chr1:1181576	chr1	1181576	HPV16	7	AGRN	4	chr1:1181576^AGRN
chr1:1181576	chr1	1181576	HPV18	1	AGRN	4	chr1:1181576^AGRN
chr1:1181576	chr1	1181576	HPV33	1	AGRN	4	chr1:1181576^AGRN
chr1:1181576	chr1	1181576	NC_001702_8135nt_Murine_type_C_retrovirus	2	AGRN	4	chr1:1181576^AGRN
chr1:1181576	chr1	1181576	NC_001806_152222nt_Human_alphaherpesvirus_1	3	AGRN	4	chr1:1181576^AGRN
chr1:118718861	chr1	118718861	HPV16	2	RP4-630J13.1~TBX15	2	chr1:118718861^RP4-630J13.1~TBX15
chr1:118718861	chr1	118718861	HPV33	1	RP4-630J13.1~TBX15	2	chr1:118718861^RP4-630J13.1~TBX15
chr1:120222079	chr1	120222079	HPV16	4	CH17-472G23.1;CH17-472G23.2	2	chr1:120222079^CH17-472G23.1;CH17-472G23.2
chr1:120638678	chr1	120638678	HPV11	1	AC253572.1	3	chr1:120638678^AC253572.1
chr1:120638678	chr1	120638678	HPV16	7	AC253572.1	3	chr1:120638678^AC253572.1
chr1:120638678	chr1	120638678	HPV33	1	AC253572.1	3	chr1:120638678^AC253572.1
chr1:121148377	chr1	121148377	HPV16	4	CH17-118O6.3	1	chr1:121148377^CH17-118O6.3
chr1:121148377	chr1	121148377	HPV33	1	CH17-118O6.3	1	chr1:121148377^CH17-118O6.3
chr1:122496138	chr1	122496138	HPV16	3	RP11-344P13.1~CH17-333M13.2	4	chr1:122496138^RP11-344P13.1~CH17-333M13.2
chr1:122496138	chr1	122496138	HPV33	1	RP11-344P13.1~CH17-333M13.2	4	chr1:122496138^RP11-344P13.1~CH17-333M13.2
chr1:12255120	chr1	12255120	Eppstein-Barr	4	TNFRSF8	3	chr1:12255120^TNFRSF8
chr1:12255120	chr1	12255120	HPV16	3	TNFRSF8	3	chr1:12255120^TNFRSF8
chr1:12255120	chr1	12255120	HPV33	1	TNFRSF8	3	chr1:12255120^TNFRSF8
chr1:122918834	chr1	122918834	HPV11	1	RP11-344P13.1~CH17-333M13.2	8	chr1:122918834^RP11-344P13.1~CH17-333M13.2
chr1:122918834	chr1	122918834	HPV16	5	RP11-344P13.1~CH17-333M13.2	8	chr1:122918834^RP11-344P13.1~CH17-333M13.2
chr1:122918834	chr1	122918834	HPV18	1	RP11-344P13.1~CH17-333M13.2	8	chr1:122918834^RP11-344P13.1~CH17-333M13.2
chr1:122918834	chr1	122918834	HPV33	1	RP11-344P13.1~CH17-333M13.2	8	chr1:122918834^RP11-344P13.1~CH17-333M13.2
chr1:123638015	chr1	123638015	HPV16	3	RP11-344P13.1~CH17-333M13.2	4	chr1:123638015^RP11-344P13.1~CH17-333M13.2
chr1:123638015	chr1	123638015	HPV33	1	RP11-344P13.1~CH17-333M13.2	4	chr1:123638015^RP11-344P13.1~CH17-333M13.2
chr1:124093030	chr1	124093030	HPV16	4	RP11-344P13.1~CH17-333M13.2	5	chr1:124093030^RP11-344P13.1~CH17-333M13.2
chr1:124093030	chr1	124093030	HPV33	1	RP11-344P13.1~CH17-333M13.2	5	chr1:124093030^RP11-344P13.1~CH17-333M13.2
chr1:124549979	chr1	124549979	HPV11	1	RP11-344P13.1~CH17-333M13.2	7	chr1:124549979^RP11-344P13.1~CH17-333M13.2
chr1:124549979	chr1	124549979	HPV16	5	RP11-344P13.1~CH17-333M13.2	7	chr1:124549979^RP11-344P13.1~CH17-333M13.2
chr1:124549979	chr1	124549979	HPV33	1	RP11-344P13.1~CH17-333M13.2	7	chr1:124549979^RP11-344P13.1~CH17-333M13.2
chr1:125165157	chr1	125165157	HPV11	1	RP11-344P13.1~CH17-333M13.2	27	chr1:125165157^RP11-344P13.1~CH17-333M13.2
chr1:125165157	chr1	125165157	HPV16	22	RP11-344P13.1~CH17-333M13.2	27	chr1:125165157^RP11-344P13.1~CH17-333M13.2
chr1:125165157	chr1	125165157	HPV18	2	RP11-344P13.1~CH17-333M13.2	27	chr1:125165157^RP11-344P13.1~CH17-333M13.2
chr1:125165157	chr1	125165157	HPV33	2	RP11-344P13.1~CH17-333M13.2	27	chr1:125165157^RP11-344P13.1~CH17-333M13.2
chr1:125165157	chr1	125165157	HPV58	1	RP11-344P13.1~CH17-333M13.2	27	chr1:125165157^RP11-344P13.1~CH17-333M13.2
chr1:12722946	chr1	12722946	HPV16	5	VPS13D	2	chr1:12722946^VPS13D
chr1:12722946	chr1	12722946	HPV18	1	VPS13D	2	chr1:12722946^VPS13D
chr1:13455761	chr1	13455761	HPV11	1	CTA-520D8.2	2	chr1:13455761^CTA-520D8.2
chr1:13455761	chr1	13455761	HPV16	5	CTA-520D8.2	2	chr1:13455761^CTA-520D8.2
chr1:13455761	chr1	13455761	HPV18	1	CTA-520D8.2	2	chr1:13455761^CTA-520D8.2
chr1:14158567	chr1	14158567	HPV16	5	PRDM2~RNU6-1265P	2	chr1:14158567^PRDM2~RNU6-1265P
chr1:14158567	chr1	14158567	HPV33	1	PRDM2~RNU6-1265P	2	chr1:14158567^PRDM2~RNU6-1265P
chr1:14158567	chr1	14158567	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	PRDM2~RNU6-1265P	2	chr1:14158567^PRDM2~RNU6-1265P
chr1:143229011	chr1	143229011	HPV11	1	RP11-344P13.1~CH17-333M13.2	48	chr1:143229011^RP11-344P13.1~CH17-333M13.2
chr1:143229011	chr1	143229011	HPV16	35	RP11-344P13.1~CH17-333M13.2	48	chr1:143229011^RP11-344P13.1~CH17-333M13.2
chr1:143229011	chr1	143229011	HPV18	5	RP11-344P13.1~CH17-333M13.2	48	chr1:143229011^RP11-344P13.1~CH17-333M13.2
chr1:143229011	chr1	143229011	HPV31	1	RP11-344P13.1~CH17-333M13.2	48	chr1:143229011^RP11-344P13.1~CH17-333M13.2
chr1:143229011	chr1	143229011	HPV33	1	RP11-344P13.1~CH17-333M13.2	48	chr1:143229011^RP11-344P13.1~CH17-333M13.2
chr1:143229011	chr1	143229011	HPV58	2	RP11-344P13.1~CH17-333M13.2	48	chr1:143229011^RP11-344P13.1~CH17-333M13.2
chr1:143229011	chr1	143229011	HPV59	1	RP11-344P13.1~CH17-333M13.2	48	chr1:143229011^RP11-344P13.1~CH17-333M13.2
chr1:143229011	chr1	143229011	NC_001806_152222nt_Human_alphaherpesvirus_1	2	RP11-344P13.1~CH17-333M13.2	48	chr1:143229011^RP11-344P13.1~CH17-333M13.2
chr1:143709051	chr1	143709051	HPV16	7	RP11-744H18.1	3	chr1:143709051^RP11-744H18.1
chr1:143709051	chr1	143709051	HPV33	1	RP11-744H18.1	3	chr1:143709051^RP11-744H18.1
chr1:143709051	chr1	143709051	NC_001806_152222nt_Human_alphaherpesvirus_1	2	RP11-744H18.1	3	chr1:143709051^RP11-744H18.1
chr1:144571669	chr1	144571669	HPV16	7	RP11-289H16.1	3	chr1:144571669^RP11-289H16.1
chr1:144571669	chr1	144571669	HPV58	1	RP11-289H16.1	3	chr1:144571669^RP11-289H16.1
chr1:144571669	chr1	144571669	NC_001806_152222nt_Human_alphaherpesvirus_1	2	RP11-289H16.1	3	chr1:144571669^RP11-289H16.1
chr1:145354338	chr1	145354338	HPV11	1	CH17-262O2.1~NBPF25P	2	chr1:145354338^CH17-262O2.1~NBPF25P
chr1:145354338	chr1	145354338	HPV16	4	CH17-262O2.1~NBPF25P	2	chr1:145354338^CH17-262O2.1~NBPF25P
chr1:145354338	chr1	145354338	NC_001806_152222nt_Human_alphaherpesvirus_1	1	CH17-262O2.1~NBPF25P	2	chr1:145354338^CH17-262O2.1~NBPF25P
chr1:145354338	chr1	145354338	NC_009333_137969nt_Human_gammaherpesvirus_8	1	CH17-262O2.1~NBPF25P	2	chr1:145354338^CH17-262O2.1~NBPF25P
chr1:146204438	chr1	146204438	HPV11	1	NBPF10	2	chr1:146204438^NBPF10
chr1:146204438	chr1	146204438	HPV16	5	NBPF10	2	chr1:146204438^NBPF10
chr1:146204438	chr1	146204438	NC_001806_152222nt_Human_alphaherpesvirus_1	2	NBPF10	2	chr1:146204438^NBPF10
chr1:147122846	chr1	147122846	Eppstein-Barr	1	FMO5;CHD1L	1	chr1:147122846^FMO5;CHD1L
chr1:147122846	chr1	147122846	HBV	1	FMO5;CHD1L	1	chr1:147122846^FMO5;CHD1L
chr1:147122846	chr1	147122846	HPV16	1	FMO5;CHD1L	1	chr1:147122846^FMO5;CHD1L
chr1:147122846	chr1	147122846	HPV33	1	FMO5;CHD1L	1	chr1:147122846^FMO5;CHD1L
chr1:147693287	chr1	147693287	HPV16	4	BCL9	2	chr1:147693287^BCL9
chr1:147693287	chr1	147693287	NC_001806_152222nt_Human_alphaherpesvirus_1	1	BCL9	2	chr1:147693287^BCL9
chr1:14786981	chr1	14786981	HPV16	4	KAZN	4	chr1:14786981^KAZN
chr1:148959605	chr1	148959605	HPV16	5	CH17-78J1.1~RNU1-59P	2	chr1:148959605^CH17-78J1.1~RNU1-59P
chr1:148959605	chr1	148959605	HPV58	1	CH17-78J1.1~RNU1-59P	2	chr1:148959605^CH17-78J1.1~RNU1-59P
chr1:148959605	chr1	148959605	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	CH17-78J1.1~RNU1-59P	2	chr1:148959605^CH17-78J1.1~RNU1-59P
chr1:149396305	chr1	149396305	HPV16	8	NBPF19	7	chr1:149396305^NBPF19
chr1:149396305	chr1	149396305	HPV33	1	NBPF19	7	chr1:149396305^NBPF19
chr1:149396305	chr1	149396305	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	NBPF19	7	chr1:149396305^NBPF19
chr1:149803282	chr1	149803282	Eppstein-Barr	4	HIST2H2BF	2	chr1:149803282^HIST2H2BF
chr1:149803282	chr1	149803282	HPV16	3	HIST2H2BF	2	chr1:149803282^HIST2H2BF
chr1:149803282	chr1	149803282	HPV31	1	HIST2H2BF	2	chr1:149803282^HIST2H2BF
chr1:149803282	chr1	149803282	HPV33	1	HIST2H2BF	2	chr1:149803282^HIST2H2BF
chr1:150533622	chr1	150533622	Eppstein-Barr	3	MCL1	2	chr1:150533622^MCL1
chr1:150533622	chr1	150533622	HPV16	3	MCL1	2	chr1:150533622^MCL1
