#sample	#FusionName	JunctionReadCount	SpanningFragCount	est_J	est_S	SpliceType	LeftGene	LeftBreakpoint	RightGene	RightBreakpoint	LargeAnchorSupport	FFPM	LeftBreakDinuc	LeftBreakEntropy	RightBreakDinuc	RightBreakEntropy	annots
JHESOAD1_OESOPHAGUS	RABGAP1L--CACYBP	2	0	2.00	0.00	ONLY_REF_SPLICE	RABGAP1L^ENSG00000152061.17	chr1:174843644:+	CACYBP^ENSG00000116161.13	chr1:174975881:+	YES_LDAS	0.0243	GT	1.8323	AG	1.8892	["TCGA_StarF2019","Klijn_CellLines","ChimerSeq","CCLE_StarF2019","INTRACHROMOSOMAL[chr1:0.00Mb]","NEIGHBORS[3855]"]
JHESOAD1_OESOPHAGUS	PRKCH--GNPAT	2	0	2.00	0.00	ONLY_REF_SPLICE	PRKCH^ENSG00000027075.9	chr14:61924397:+	GNPAT^ENSG00000116906.7	chr1:231410967:+	YES_LDAS	0.0243	GT	1.7968	AG	1.8323	["INTERCHROMOSOMAL[chr14--chr1]"]
JHESOAD1_OESOPHAGUS	PRDX6--NPM1	2	0	2.00	0.00	ONLY_REF_SPLICE	PRDX6^ENSG00000117592.8	chr1:173450621:+	NPM1^ENSG00000181163.9	chr5:170834704:+	YES_LDAS	0.0243	GT	1.9656	AG	1.5656	["INTERCHROMOSOMAL[chr1--chr5]"]
JHESOAD1_OESOPHAGUS	PPP1R9A--HPS5	2	0	2.00	0.00	ONLY_REF_SPLICE	PPP1R9A^ENSG00000158528.7	chr7:94540820:+	HPS5^ENSG00000110756.13	chr11:18301489:-	YES_LDAS	0.0243	GT	1.9656	AG	1.9656	["INTERCHROMOSOMAL[chr7--chr11]"]
JHESOAD1_OESOPHAGUS	PORCN--CAPN2	2	0	2.00	0.00	ONLY_REF_SPLICE	PORCN^ENSG00000102312.16	chrX:48367491:+	CAPN2^ENSG00000162909.13	chr1:223946972:+	YES_LDAS	0.0243	GT	1.7056	AG	1.9656	["INTERCHROMOSOMAL[chrX--chr1]"]
JHESOAD1_OESOPHAGUS	NRIP1--AF127936.7	2	0	2.00	0.00	ONLY_REF_SPLICE	NRIP1^ENSG00000180530.5	chr21:16437066:-	AF127936.7^ENSG00000235609.4	chr21:16230029:-	YES_LDAS	0.0243	GT	1.2729	AG	1.5546	["INTRACHROMOSOMAL[chr21:0.08Mb]","NEIGHBORS[79260]"]
JHESOAD1_OESOPHAGUS	NBAS--EGFR	2	0	2.00	0.00	ONLY_REF_SPLICE	NBAS^ENSG00000151779.8	chr2:15674667:-	EGFR^ENSG00000146648.11	chr7:55209979:+	YES_LDAS	0.0243	GT	1.8295	AG	1.9899	["INTERCHROMOSOMAL[chr2--chr7]"]
JHESOAD1_OESOPHAGUS	MYO1C--PITPNA	2	0	2.00	0.00	ONLY_REF_SPLICE	MYO1C^ENSG00000197879.10	chr17:1394894:-	PITPNA^ENSG00000174238.10	chr17:1461853:-	YES_LDAS	0.0243	GT	1.5656	AG	1.9656	["INTRACHROMOSOMAL[chr17:0.02Mb]","LOCAL_REARRANGEMENT:-:[24906]"]
JHESOAD1_OESOPHAGUS	MIR205HG--C9orf3	2	0	2.00	0.00	ONLY_REF_SPLICE	MIR205HG^ENSG00000230937.5	chr1:209602753:+	C9orf3^ENSG00000148120.10	chr9:97848964:+	YES_LDAS	0.0243	GT	1.7819	AG	1.4566	["INTERCHROMOSOMAL[chr1--chr9]"]
JHESOAD1_OESOPHAGUS	MEF2A--LRBA	2	0	2.00	0.00	ONLY_REF_SPLICE	MEF2A^ENSG00000068305.13	chr15:100173378:+	LRBA^ENSG00000198589.6	chr4:151682999:-	YES_LDAS	0.0243	GT	1.5058	AG	1.9329	["INTERCHROMOSOMAL[chr15--chr4]"]
JHESOAD1_OESOPHAGUS	MAP2K1--FUS	2	0	2.00	0.00	ONLY_REF_SPLICE	MAP2K1^ENSG00000169032.5	chr15:66737045:+	FUS^ENSG00000089280.14	chr16:31199646:+	YES_LDAS	0.0243	GT	1.8892	AG	1.7819	["INTERCHROMOSOMAL[chr15--chr16]"]
JHESOAD1_OESOPHAGUS	MAP2--GULP1	2	0	2.00	0.00	ONLY_REF_SPLICE	MAP2^ENSG00000078018.15	chr2:210289000:+	GULP1^ENSG00000144366.11	chr2:189248490:+	YES_LDAS	0.0243	GT	1.9329	AG	1.6402	["INTRACHROMOSOMAL[chr2:20.83Mb]"]
JHESOAD1_OESOPHAGUS	MANBA--FBXL5	2	0	2.00	0.00	ONLY_REF_SPLICE	MANBA^ENSG00000109323.4	chr4:103635595:-	FBXL5^ENSG00000118564.10	chr4:15607422:-	YES_LDAS	0.0243	GT	1.8062	AG	1.9656	["INTRACHROMOSOMAL[chr4:87.87Mb]"]
JHESOAD1_OESOPHAGUS	LEPROT--DNAJC6	2	0	2.00	0.00	ONLY_REF_SPLICE	LEPROT^ENSG00000213625.4	chr1:65891061:+	DNAJC6^ENSG00000116675.11	chr1:65830318:+	YES_LDAS	0.0243	GT	1.8256	AG	1.8892	["CCLE_StarF2019","INTRACHROMOSOMAL[chr1:0.00Mb]","LOCAL_REARRANGEMENT:+:[4718]"]
JHESOAD1_OESOPHAGUS	KRT17--KRT18	2	0	0.67	0.00	ONLY_REF_SPLICE	KRT17^ENSG00000128422.11	chr17:39778607:-	KRT18^ENSG00000111057.6	chr12:53345265:+	YES_LDAS	0.0081	GT	1.5058	AG	1.7968	["HGNC_GENEFAM","INTERCHROMOSOMAL[chr17--chr12]"]
JHESOAD1_OESOPHAGUS	KMT2E--ORC5	2	0	2.00	0.00	ONLY_REF_SPLICE	KMT2E^ENSG00000005483.15	chr7:104681470:+	ORC5^ENSG00000164815.6	chr7:103777340:-	YES_LDAS	0.0243	GT	1.9219	AG	1.8892	["INTRACHROMOSOMAL[chr7:0.81Mb]"]
JHESOAD1_OESOPHAGUS	KAT6A--SLC20A2	2	0	2.00	0.00	ONLY_REF_SPLICE	KAT6A^ENSG00000083168.5	chr8:41909419:-	SLC20A2^ENSG00000168575.5	chr8:42390478:-	YES_LDAS	0.0243	GT	1.3996	AG	1.9899	["TCGA_StarF2019","INTRACHROMOSOMAL[chr8:0.36Mb]"]
JHESOAD1_OESOPHAGUS	IAH1--MRPS35	2	0	2.00	0.00	ONLY_REF_SPLICE	IAH1^ENSG00000134330.14	chr2:9614028:+	MRPS35^ENSG00000061794.8	chr12:27888380:+	YES_LDAS	0.0243	GT	1.9899	AG	1.9656	["INTERCHROMOSOMAL[chr2--chr12]"]
JHESOAD1_OESOPHAGUS	HSP90B1--ARGLU1	2	0	2.00	0.00	ONLY_REF_SPLICE	HSP90B1^ENSG00000166598.8	chr12:104325401:+	ARGLU1^ENSG00000134884.9	chr13:107209479:-	YES_LDAS	0.0243	GT	1.7819	AG	1.7056	["INTERCHROMOSOMAL[chr12--chr13]"]
JHESOAD1_OESOPHAGUS	HRH1--ATG7	2	0	2.00	0.00	ONLY_REF_SPLICE	HRH1^ENSG00000196639.6	chr3:11196240:+	ATG7^ENSG00000197548.8	chr3:11340160:+	YES_LDAS	0.0243	GT	1.2867	AG	1.7968	["CCLE_StarF2019","INTRACHROMOSOMAL[chr3:0.01Mb]","NEIGHBORS[8752]"]
JHESOAD1_OESOPHAGUS	HNRNPA1--DCTN2	2	0	2.00	0.00	ONLY_REF_SPLICE	HNRNPA1^ENSG00000135486.13	chr12:54674606:+	DCTN2^ENSG00000175203.11	chr12:57928937:-	YES_LDAS	0.0243	GT	1.9329	AG	1.7968	["INTRACHROMOSOMAL[chr12:3.24Mb]"]
JHESOAD1_OESOPHAGUS	GUSBP1--ALG9	2	0	2.00	0.00	ONLY_REF_SPLICE	GUSBP1^ENSG00000183666.12	chr5:21461975:+	ALG9^ENSG00000086848.10	chr11:111741093:-	YES_LDAS	0.0243	GT	1.9656	AG	1.9329	["INTERCHROMOSOMAL[chr5--chr11]"]
JHESOAD1_OESOPHAGUS	GAS6--PCID2	2	0	2.00	0.00	ONLY_REF_SPLICE	GAS6^ENSG00000183087.10	chr13:114566548:-	PCID2^ENSG00000126226.17	chr13:113854830:-	YES_LDAS	0.0243	GT	1.5656	AG	1.9899	["INTRACHROMOSOMAL[chr13:0.66Mb]"]
JHESOAD1_OESOPHAGUS	ERVMER61-1--MED14	2	0	2.00	0.00	ONLY_REF_SPLICE	ERVMER61-1^ENSG00000230426.1	chr1:187610613:+	MED14^ENSG00000180182.6	chrX:40523741:-	YES_LDAS	0.0243	GT	1.7819	AG	1.9329	["INTERCHROMOSOMAL[chr1--chrX]"]
JHESOAD1_OESOPHAGUS	EPB41L2--TRMT11	2	0	2.00	0.00	ONLY_REF_SPLICE	EPB41L2^ENSG00000079819.12	chr6:131384282:-	TRMT11^ENSG00000066651.13	chr6:126332399:+	YES_LDAS	0.0243	GT	1.7232	AG	1.8323	["INTRACHROMOSOMAL[chr6:4.80Mb]"]
JHESOAD1_OESOPHAGUS	EEF1A2--EEF1A1	2	0	2.00	0.00	ONLY_REF_SPLICE	EEF1A2^ENSG00000101210.6	chr20:62127209:-	EEF1A1^ENSG00000156508.13	chr6:74228951:-	YES_LDAS	0.0243	GT	1.9329	AG	1.8256	["GTEx_recurrent_StarF2019","INTERCHROMOSOMAL[chr20--chr6]"]
JHESOAD1_OESOPHAGUS	DCAF6--NPRL2	2	0	2.00	0.00	ONLY_REF_SPLICE	DCAF6^ENSG00000143164.11	chr1:167944253:+	NPRL2^ENSG00000114388.8	chr3:50386213:-	YES_LDAS	0.0243	GT	1.9329	AG	1.7819	["INTERCHROMOSOMAL[chr1--chr3]"]
JHESOAD1_OESOPHAGUS	CPSF6--C9orf3	2	0	2.00	0.00	ONLY_REF_SPLICE	CPSF6^ENSG00000111605.12	chr12:69656342:+	C9orf3^ENSG00000148120.10	chr9:97848964:+	YES_LDAS	0.0243	GT	1.9899	AG	1.4566	["GTEx_recurrent_StarF2019","YOSHIHARA_TCGA","INTERCHROMOSOMAL[chr12--chr9]"]
JHESOAD1_OESOPHAGUS	COA1--STK17A	2	0	2.00	0.00	ONLY_REF_SPLICE	COA1^ENSG00000106603.13	chr7:43769028:-	STK17A^ENSG00000164543.5	chr7:43635500:+	YES_LDAS	0.0243	GT	1.8892	AG	1.8062	["INTRACHROMOSOMAL[chr7:0.02Mb]","NEIGHBORS_OVERLAP:-:+:[18330]"]
JHESOAD1_OESOPHAGUS	CDC14B--GLS	2	0	2.00	0.00	ONLY_REF_SPLICE	CDC14B^ENSG00000081377.12	chr9:99329050:-	GLS^ENSG00000115419.8	chr2:191765290:+	YES_LDAS	0.0243	GT	1.9086	AG	1.9329	["INTERCHROMOSOMAL[chr9--chr2]"]
JHESOAD1_OESOPHAGUS	C2orf61--CALM2	2	0	2.00	0.00	ONLY_REF_SPLICE	C2orf61^ENSG00000239605.4	chr2:47335527:-	CALM2^ENSG00000143933.12	chr2:47397903:-	YES_LDAS	0.0243	GT	1.8892	AG	1.9656	["INTRACHROMOSOMAL[chr2:0.00Mb]","LOCAL_REARRANGEMENT:-:[4704]"]
JHESOAD1_OESOPHAGUS	C17orf76-AS1--GNAS	2	0	2.00	0.00	ONLY_REF_SPLICE	C17orf76-AS1^ENSG00000175061.13	chr17:16342728:+	GNAS^ENSG00000087460.19	chr20:57470667:+	YES_LDAS	0.0243	GT	1.8256	AG	1.8892	["INTERCHROMOSOMAL[chr17--chr20]"]
JHESOAD1_OESOPHAGUS	BLOC1S5--TXNDC5	2	0	2.00	0.00	ONLY_REF_SPLICE	BLOC1S5^ENSG00000188428.12	chr6:8026600:-	TXNDC5^ENSG00000239264.4	chr6:7904956:-	YES_LDAS	0.0243	GT	1.3383	AG	1.9656	["TCGA_StarF2019","CCLE_StarF2019","INTRACHROMOSOMAL[chr6:0.10Mb]"]
JHESOAD1_OESOPHAGUS	ATAD1--ADK	2	0	2.00	0.00	ONLY_REF_SPLICE	ATAD1^ENSG00000138138.9	chr10:89574195:-	ADK^ENSG00000156110.9	chr10:76153899:+	YES_LDAS	0.0243	GT	1.7465	AG	1.9329	["INTRACHROMOSOMAL[chr10:13.04Mb]"]
JHESOAD1_OESOPHAGUS	ARHGAP40--ATP5C1	2	0	2.00	0.00	ONLY_REF_SPLICE	ARHGAP40^ENSG00000124143.6	chr20:37255858:+	ATP5C1^ENSG00000165629.15	chr10:7848937:+	YES_LDAS	0.0243	GT	1.9656	AG	1.7465	["INTERCHROMOSOMAL[chr20--chr10]"]
JHESOAD1_OESOPHAGUS	AIM1--CYB5R4	2	0	2.00	0.00	ONLY_REF_SPLICE	AIM1^ENSG00000112297.10	chr6:107000091:+	CYB5R4^ENSG00000065615.9	chr6:84665017:+	YES_LDAS	0.0243	GT	1.6895	AG	1.8062	["INTRACHROMOSOMAL[chr6:22.28Mb]"]
JHESOAD1_OESOPHAGUS	ADAM9--HELLS	2	0	2.00	0.00	ONLY_REF_SPLICE	ADAM9^ENSG00000168615.7	chr8:38899636:+	HELLS^ENSG00000119969.10	chr10:96331145:+	YES_LDAS	0.0243	GT	1.9899	AG	1.7465	["INTERCHROMOSOMAL[chr8--chr10]"]
JHESOAD1_OESOPHAGUS	ABHD4--RP11-51L5.5	2	0	0.67	0.00	ONLY_REF_SPLICE	ABHD4^ENSG00000100439.6	chr14:23072667:+	RP11-51L5.5^ENSG00000263887.2	chr17:60365753:-	YES_LDAS	0.0081	GT	1.9656	AG	1.9656	["INTERCHROMOSOMAL[chr14--chr17]"]
JHESOAD1_OESOPHAGUS	ZNF738--CHMP1A	2	1	2.00	1.00	ONLY_REF_SPLICE	ZNF738^ENSG00000172687.9	chr19:21558766:+	CHMP1A^ENSG00000131165.10	chr16:89713739:-	YES_LDAS	0.0364	GT	1.6402	AG	1.8892	["INTERCHROMOSOMAL[chr19--chr16]"]
JHESOAD1_OESOPHAGUS	VTI1A--RP11-57H14.3	2	1	2.00	1.00	ONLY_REF_SPLICE	VTI1A^ENSG00000151532.9	chr10:114428757:+	RP11-57H14.3^ENSG00000225292.2	chr10:114648494:+	YES_LDAS	0.0364	GT	1.7465	AG	1.8892	["INTRACHROMOSOMAL[chr10:0.07Mb]","NEIGHBORS[69991]"]
JHESOAD1_OESOPHAGUS	RP11-166P13.3--SCPEP1	2	1	2.00	1.00	ONLY_REF_SPLICE	RP11-166P13.3^ENSG00000263004.1	chr17:55162201:-	SCPEP1^ENSG00000121064.8	chr17:55058443:+	YES_LDAS	0.0364	GT	1.3710	AG	1.9656	["INTRACHROMOSOMAL[chr17:0.07Mb]","LOCAL_INVERSION:-:+:[71530]"]
JHESOAD1_OESOPHAGUS	DNAJC25--UGCG	2	1	2.00	1.00	ONLY_REF_SPLICE	DNAJC25^ENSG00000059769.15	chr9:114429226:+	UGCG^ENSG00000148154.5	chr9:114676885:+	YES_LDAS	0.0364	GT	1.9329	AG	1.7819	["INTRACHROMOSOMAL[chr9:0.23Mb]"]
JHESOAD1_OESOPHAGUS	PRKCH--RP11-47I22.3	2	3	2.00	3.00	ONLY_REF_SPLICE	PRKCH^ENSG00000027075.9	chr14:62014604:+	RP11-47I22.3^ENSG00000232774.3	chr14:62117680:+	YES_LDAS	0.0607	GT	1.9086	AG	1.8892	["INTRACHROMOSOMAL[chr14:0.02Mb]","NEIGHBORS[19564]"]
JHESOAD1_OESOPHAGUS	BCKDHB--RP11-250B2.3	2	3	2.00	3.00	ONLY_REF_SPLICE	BCKDHB^ENSG00000083123.10	chr6:80982938:+	RP11-250B2.3^ENSG00000233967.2	chr6:81172589:+	YES_LDAS	0.0607	GT	1.9899	AG	1.8256	["INTRACHROMOSOMAL[chr6:0.10Mb]","NEIGHBORS[97074]"]
JHESOAD1_OESOPHAGUS	SMC5-AS1--MAMDC2-AS1	2	4	2.00	2.67	ONLY_REF_SPLICE	SMC5-AS1^ENSG00000268364.1	chr9:72872831:-	MAMDC2-AS1^ENSG00000204706.10	chr9:72728776:-	YES_LDAS	0.0567	GT	1.4566	AG	1.8256	["HGNC_GENEFAM","GTEx_recurrent_StarF2019","INTRACHROMOSOMAL[chr9:0.02Mb]","NEIGHBORS[18109]"]
JHESOAD1_OESOPHAGUS	MACC1--AC005062.2	2	8	2.00	2.24	ONLY_REF_SPLICE	MACC1^ENSG00000183742.8	chr7:20193816:-	AC005062.2^ENSG00000243004.1	chr7:20085184:-	YES_LDAS	0.0515	GT	1.7056	AG	1.8323	["INTRACHROMOSOMAL[chr7:0.01Mb]","NEIGHBORS_OVERLAP:-:-:[5798]"]
JHESOAD1_OESOPHAGUS	LTBP4--SHKBP1	2	11	2.00	10.92	ONLY_REF_SPLICE	LTBP4^ENSG00000090006.13	chr19:41131914:+	SHKBP1^ENSG00000160410.10	chr19:41088257:+	YES_LDAS	0.157	GT	1.9086	AG	1.7819	["CCLE_StarF2019","INTRACHROMOSOMAL[chr19:0.00Mb]","LOCAL_REARRANGEMENT:+:[1484]"]
JHESOAD1_OESOPHAGUS	LINC00472--RP11-154D6.1	2	11	2.00	8.50	ONLY_REF_SPLICE	LINC00472^ENSG00000233237.2	chr6:72126113:-	RP11-154D6.1^ENSG00000232295.3	chr6:72020345:-	YES_LDAS	0.1276	GT	1.8892	AG	1.7465	["INTRACHROMOSOMAL[chr6:0.02Mb]","NEIGHBORS[16116]"]
JHESOAD1_OESOPHAGUS	YBX1--YBX3	1	1	1.00	0.50	ONLY_REF_SPLICE	YBX1^ENSG00000065978.13	chr1:43159194:+	YBX3^ENSG00000060138.8	chr12:10868382:-	YES_LDAS	0.0182	GT	1.9656	AG	1.8892	["GTEx_recurrent_StarF2019","INTERCHROMOSOMAL[chr1--chr12]"]
JHESOAD1_OESOPHAGUS	YBX1--YBX3	1	1	1.00	0.50	ONLY_REF_SPLICE	YBX1^ENSG00000065978.13	chr1:43149137:+	YBX3^ENSG00000060138.8	chr12:10870720:-	NO_LDAS	0.0182	GT	1.9656	AG	1.5546	["GTEx_recurrent_StarF2019","INTERCHROMOSOMAL[chr1--chr12]"]
JHESOAD1_OESOPHAGUS	XKR9--LACTB2	1	1	1.00	1.00	ONLY_REF_SPLICE	XKR9^ENSG00000221947.3	chr8:71581773:+	LACTB2^ENSG00000147592.4	chr8:71556478:-	YES_LDAS	0.0242	GT	1.8062	AG	1.8256	["INTRACHROMOSOMAL[chr8:0.00Mb]","LOCAL_INVERSION:+:-:[191]"]
JHESOAD1_OESOPHAGUS	TRA2A--IGF2BP3	1	1	1.00	1.00	ONLY_REF_SPLICE	TRA2A^ENSG00000164548.6	chr7:23571408:-	IGF2BP3^ENSG00000136231.9	chr7:23458443:-	YES_LDAS	0.0242	GT	1.9086	AG	1.9656	["HGNC_GENEFAM","INTRACHROMOSOMAL[chr7:0.03Mb]","NEIGHBORS[34313]"]
JHESOAD1_OESOPHAGUS	TEAD1--PARVA	1	1	1.00	1.00	ONLY_REF_SPLICE	TEAD1^ENSG00000187079.10	chr11:12785981:+	PARVA^ENSG00000197702.7	chr11:12525861:+	YES_LDAS	0.0242	GT	1.7465	AG	1.9899	["ChimerSeq","TumorFusionsNAR2018","INTRACHROMOSOMAL[chr11:0.14Mb]"]
JHESOAD1_OESOPHAGUS	RP4-769N13.6--GPRASP2	1	1	1.00	1.00	ONLY_REF_SPLICE	RP4-769N13.6^ENSG00000271147.3	chrX:101860581:+	GPRASP2^ENSG00000158301.14	chrX:101968710:+	YES_LDAS	0.0242	GT	1.6895	AG	1.9656	["INTRACHROMOSOMAL[chrX:0.06Mb]","NEIGHBORS[62031]"]
JHESOAD1_OESOPHAGUS	RP4-769N13.6--BHLHB9	1	1	1.00	1.00	ONLY_REF_SPLICE	RP4-769N13.6^ENSG00000271147.3	chrX:101860581:+	BHLHB9^ENSG00000198908.7	chrX:101975885:+	YES_LDAS	0.0242	GT	1.6895	AG	1.7819	["INTRACHROMOSOMAL[chrX:0.07Mb]","NEIGHBORS[70543]"]
JHESOAD1_OESOPHAGUS	RP11-820L6.1--RP11-166D19.1	1	1	1.00	1.00	ONLY_REF_SPLICE	RP11-820L6.1^ENSG00000255090.1	chr11:122051044:-	RP11-166D19.1^ENSG00000255248.2	chr11:121937142:-	YES_LDAS	0.0242	GT	1.7819	AG	1.7968	["INTRACHROMOSOMAL[chr11:0.04Mb]","NEIGHBORS[39099]"]
JHESOAD1_OESOPHAGUS	RP11-358H9.1--RP11-400N13.1	1	1	1.00	1.00	ONLY_REF_SPLICE	RP11-358H9.1^ENSG00000226643.1	chr1:222626082:-	RP11-400N13.1^ENSG00000236230.1	chr1:222262907:-	YES_LDAS	0.0242	GT	1.8323	AG	1.7819	["INTRACHROMOSOMAL[chr1:0.07Mb]","NEIGHBORS[65306]"]
JHESOAD1_OESOPHAGUS	RP11-206L10.11--SEPT14	1	1	0.50	0.25	ONLY_REF_SPLICE	RP11-206L10.11^ENSG00000228794.4	chr1:763155:+	SEPT14^ENSG00000154997.8	chr7:55863785:-	YES_LDAS	0.0091	GT	1.9086	AG	1.9899	["INTERCHROMOSOMAL[chr1--chr7]"]
JHESOAD1_OESOPHAGUS	PTPRK--MAP7	1	1	1.00	1.00	ONLY_REF_SPLICE	PTPRK^ENSG00000152894.10	chr6:128718711:-	MAP7^ENSG00000135525.14	chr6:136742937:-	NO_LDAS	0.0242	GT	1.8062	AG	1.6895	["INTRACHROMOSOMAL[chr6:7.82Mb]"]
JHESOAD1_OESOPHAGUS	PRR11--NPEPPS	1	1	0.50	0.50	ONLY_REF_SPLICE	PRR11^ENSG00000068489.8	chr17:57247241:+	NPEPPS^ENSG00000141279.11	chr17:45623275:+	NO_LDAS	0.0122	GT	1.7056	AG	1.8295	["INTRACHROMOSOMAL[chr17:11.53Mb]"]
JHESOAD1_OESOPHAGUS	POLE4--RP11-355F16.1	1	1	1.00	1.00	ONLY_REF_SPLICE	POLE4^ENSG00000115350.7	chr2:75187273:+	RP11-355F16.1^ENSG00000270571.2	chr2:75413956:+	YES_LDAS	0.0242	GT	1.7968	AG	1.6402	["INTRACHROMOSOMAL[chr2:0.18Mb]"]
JHESOAD1_OESOPHAGUS	POC1B--DUSP6	1	1	1.00	1.00	ONLY_REF_SPLICE	POC1B^ENSG00000139323.9	chr12:89853415:-	DUSP6^ENSG00000139318.7	chr12:89744802:-	YES_LDAS	0.0242	GT	1.8062	AG	1.9086	["GTEx_recurrent_StarF2019","INTRACHROMOSOMAL[chr12:0.07Mb]","NEIGHBORS[66447]"]
JHESOAD1_OESOPHAGUS	NUP107--DYNC1LI1	1	1	1.00	1.00	ONLY_REF_SPLICE	NUP107^ENSG00000111581.5	chr12:69082833:+	DYNC1LI1^ENSG00000144635.4	chr3:32576138:-	NO_LDAS	0.0242	GT	1.7465	AG	1.9899	["INTERCHROMOSOMAL[chr12--chr3]"]
JHESOAD1_OESOPHAGUS	NDUFV3--PKNOX1	1	1	1.00	1.00	ONLY_REF_SPLICE	NDUFV3^ENSG00000160194.13	chr21:44317157:+	PKNOX1^ENSG00000160199.10	chr21:44424436:+	NO_LDAS	0.0242	GT	1.4716	AG	1.7819	["GTEx_recurrent_StarF2019","INTRACHROMOSOMAL[chr21:0.06Mb]","NEIGHBORS[61206]"]
JHESOAD1_OESOPHAGUS	MTMR8--ASB12	1	1	1.00	1.00	ONLY_REF_SPLICE	MTMR8^ENSG00000102043.11	chrX:63568540:-	ASB12^ENSG00000198881.8	chrX:63445554:-	NO_LDAS	0.0242	GT	1.4566	AG	1.7968	["GTEx_recurrent_StarF2019","INTRACHROMOSOMAL[chrX:0.04Mb]","NEIGHBORS[37450]"]
JHESOAD1_OESOPHAGUS	MRPS5--KPNB1	1	1	1.00	1.00	ONLY_REF_SPLICE	MRPS5^ENSG00000144029.7	chr2:95772168:-	KPNB1^ENSG00000108424.5	chr17:45748068:+	YES_LDAS	0.0242	GT	1.9656	AG	1.7819	["INTERCHROMOSOMAL[chr2--chr17]"]
JHESOAD1_OESOPHAGUS	LTBP4--SHKBP1	1	1	1.00	0.08	ONLY_REF_SPLICE	LTBP4^ENSG00000090006.13	chr19:41129987:+	SHKBP1^ENSG00000160410.10	chr19:41092680:+	YES_LDAS	0.0131	GT	1.8256	AG	1.8892	["CCLE_StarF2019","INTRACHROMOSOMAL[chr19:0.00Mb]","LOCAL_REARRANGEMENT:+:[1484]"]
JHESOAD1_OESOPHAGUS	HSP90AB1--HSP90AA1	1	1	1.00	1.00	ONLY_REF_SPLICE	HSP90AB1^ENSG00000096384.15	chr6:44221115:+	HSP90AA1^ENSG00000080824.14	chr14:102548158:-	NO_LDAS	0.0242	GT	1.9899	AG	1.5850	["HGNC_GENEFAM","GTEx_recurrent_StarF2019","INTERCHROMOSOMAL[chr6--chr14]"]
JHESOAD1_OESOPHAGUS	HSP90AB1--HSP90AA1	1	1	1.00	1.00	ONLY_REF_SPLICE	HSP90AB1^ENSG00000096384.15	chr6:44220004:+	HSP90AA1^ENSG00000080824.14	chr14:102548781:-	NO_LDAS	0.0242	GT	1.4295	AG	1.9086	["HGNC_GENEFAM","GTEx_recurrent_StarF2019","INTERCHROMOSOMAL[chr6--chr14]"]
JHESOAD1_OESOPHAGUS	HERC2P2--TUBGCP5	1	1	0.50	0.50	ONLY_REF_SPLICE	HERC2P2^ENSG00000140181.10	chr15:23285705:-	TUBGCP5^ENSG00000153575.6	chr15:22867458:+	YES_LDAS	0.0122	GT	1.5301	AG	1.9329	["INTRACHROMOSOMAL[chr15:0.41Mb]"]
JHESOAD1_OESOPHAGUS	H3F3A--H3F3B	1	1	1.00	1.00	ONLY_REF_SPLICE	H3F3A^ENSG00000163041.5	chr1:226252180:+	H3F3B^ENSG00000132475.4	chr17:73775044:-	YES_LDAS	0.0242	GT	1.9329	AG	1.5628	["HGNC_GENEFAM","INTERCHROMOSOMAL[chr1--chr17]"]
JHESOAD1_OESOPHAGUS	DIP2C--ZMYND11	1	1	1.00	1.00	ONLY_REF_SPLICE	DIP2C^ENSG00000151240.11	chr10:735434:-	ZMYND11^ENSG00000015171.14	chr10:255829:+	NO_LDAS	0.0242	GT	1.8295	AG	1.8892	["ChimerSeq","TumorFusionsNAR2018","INTRACHROMOSOMAL[chr10:0.02Mb]","LOCAL_INVERSION:-:+:[19553]"]
JHESOAD1_OESOPHAGUS	CNKSR3--IPCEF1	1	1	1.00	1.00	ONLY_REF_SPLICE	CNKSR3^ENSG00000153721.13	chr6:154731477:-	IPCEF1^ENSG00000074706.9	chr6:154610890:-	YES_LDAS	0.0242	GT	1.8323	AG	1.7465	["CCLE_StarF2019","TCGA_StarF2019","INTRACHROMOSOMAL[chr6:0.03Mb]","NEIGHBORS[30712]"]
JHESOAD1_OESOPHAGUS	C5orf56--RAD50	1	1	1.00	1.00	ONLY_REF_SPLICE	C5orf56^ENSG00000197536.6	chr5:131755632:+	RAD50^ENSG00000113522.9	chr5:131894976:+	YES_LDAS	0.0242	GT	1.8062	AG	1.9086	["INTRACHROMOSOMAL[chr5:0.08Mb]","NEIGHBORS[79975]"]
JHESOAD1_OESOPHAGUS	C11orf73--PICALM	1	1	1.00	1.00	ONLY_REF_SPLICE	C11orf73^ENSG00000149196.11	chr11:86017524:+	PICALM^ENSG00000073921.13	chr11:85742653:-	YES_LDAS	0.0242	GT	1.9656	AG	1.9086	["INTRACHROMOSOMAL[chr11:0.23Mb]"]
JHESOAD1_OESOPHAGUS	ARF3--ARF1	1	1	1.00	1.00	ONLY_REF_SPLICE	ARF3^ENSG00000134287.5	chr12:49333438:-	ARF1^ENSG00000143761.9	chr1:228285553:+	YES_LDAS	0.0242	GT	1.8295	AG	1.5546	["HGNC_GENEFAM","INTERCHROMOSOMAL[chr12--chr1]"]
