#sample	#FusionName	JunctionReadCount	SpanningFragCount	est_J	est_S	SpliceType	LeftGene	LeftBreakpoint	RightGene	RightBreakpoint	LargeAnchorSupport	FFPM	LeftBreakDinuc	LeftBreakEntropy	RightBreakDinuc	RightBreakEntropy	annots
TIG3TD_FIBROBLAST	RP11-452F19.3--DISP1	2	0	2.00	0.00	ONLY_REF_SPLICE	RP11-452F19.3^ENSG00000228106.4	chr1:222815078:+	DISP1^ENSG00000154309.8	chr1:222942807:+	YES_LDAS	0.0253	GT	1.7465	AG	1.7465	["INTRACHROMOSOMAL[chr1:0.03Mb]","NEIGHBORS[34887]"]
TIG3TD_FIBROBLAST	RNF19B--PRMT7	2	0	2.00	0.00	ONLY_REF_SPLICE	RNF19B^ENSG00000116514.15	chr1:32964051:-	PRMT7^ENSG00000132600.15	chr16:68324683:+	YES_LDAS	0.0253	GT	1.5628	AG	1.6402	["INTERCHROMOSOMAL[chr1--chr16]"]
TIG3TD_FIBROBLAST	PRKCI--TIAL1	2	0	2.00	0.00	ONLY_REF_SPLICE	PRKCI^ENSG00000163558.11	chr3:170284596:+	TIAL1^ENSG00000151923.16	chr10:119578834:-	YES_LDAS	0.0253	GT	1.9329	AG	1.8323	["INTERCHROMOSOMAL[chr3--chr10]"]
TIG3TD_FIBROBLAST	PRKACB--PPAP2B	2	0	2.00	0.00	ONLY_REF_SPLICE	PRKACB^ENSG00000142875.18	chr1:84078371:+	PPAP2B^ENSG00000162407.8	chr1:56537112:-	YES_LDAS	0.0253	GT	1.5546	AG	1.3710	["INTRACHROMOSOMAL[chr1:27.43Mb]"]
TIG3TD_FIBROBLAST	PABPC1L--SECISBP2	2	0	2.00	0.00	ONLY_REF_SPLICE	PABPC1L^ENSG00000101104.11	chr20:44930726:+	SECISBP2^ENSG00000187742.13	chr9:89334636:+	YES_LDAS	0.0253	GT	1.7232	AG	1.8295	["INTERCHROMOSOMAL[chr20--chr9]"]
TIG3TD_FIBROBLAST	NDC80--HIF1A	2	0	2.00	0.00	ONLY_REF_SPLICE	NDC80^ENSG00000080986.11	chr18:2577357:+	HIF1A^ENSG00000100644.15	chr14:61744705:+	YES_LDAS	0.0253	GT	1.9329	AG	1.9329	["INTERCHROMOSOMAL[chr18--chr14]"]
TIG3TD_FIBROBLAST	NAALADL2--FNDC3B	2	0	2.00	0.00	ONLY_REF_SPLICE	NAALADL2^ENSG00000177694.13	chr3:174737746:+	FNDC3B^ENSG00000075420.11	chr3:172112452:+	YES_LDAS	0.0253	GT	1.7968	AG	1.7968	["INTRACHROMOSOMAL[chr3:2.04Mb]"]
TIG3TD_FIBROBLAST	MTG2--VPS39	2	0	2.00	0.00	ONLY_REF_SPLICE	MTG2^ENSG00000101181.16	chr20:62195949:+	VPS39^ENSG00000166887.14	chr15:42178570:-	YES_LDAS	0.0253	GC	1.9899	AG	1.7232	["INTERCHROMOSOMAL[chr20--chr15]"]
TIG3TD_FIBROBLAST	LAPTM4A--SH3YL1	2	0	2.00	0.00	ONLY_REF_SPLICE	LAPTM4A^ENSG00000068697.6	chr2:20051410:-	SH3YL1^ENSG00000035115.20	chr2:234272:-	YES_LDAS	0.0253	GT	1.9219	AG	1.9086	["INTRACHROMOSOMAL[chr2:19.77Mb]"]
TIG3TD_FIBROBLAST	KIAA1467--EMP1	2	0	2.00	0.00	ONLY_REF_SPLICE	KIAA1467^ENSG00000084444.12	chr12:13071396:+	EMP1^ENSG00000134531.8	chr12:13211469:+	YES_LDAS	0.0253	GT	1.7465	AG	1.7819	["INTRACHROMOSOMAL[chr12:0.05Mb]","NEIGHBORS[54195]"]
TIG3TD_FIBROBLAST	IGF2BP2--TRA2B	2	0	2.00	0.00	ONLY_REF_SPLICE	IGF2BP2^ENSG00000073792.14	chr3:185823153:-	TRA2B^ENSG00000136527.16	chr3:185931852:-	YES_LDAS	0.0253	GT	1.8295	AG	1.5656	["HGNC_GENEFAM","INTRACHROMOSOMAL[chr3:0.09Mb]","LOCAL_REARRANGEMENT:-:[90850]"]
TIG3TD_FIBROBLAST	HSP90AB1--HSP90AA1	2	0	2.00	0.00	ONLY_REF_SPLICE	HSP90AB1^ENSG00000096384.18	chr6:44250599:+	HSP90AA1^ENSG00000080824.17	chr14:102084564:-	YES_LDAS	0.0253	GT	1.9899	AG	1.7968	["HGNC_GENEFAM","GTEx_recurrent_StarF2019","INTERCHROMOSOMAL[chr6--chr14]"]
TIG3TD_FIBROBLAST	GPR125--LINC00152	2	0	1.00	0.00	ONLY_REF_SPLICE	GPR125^ENSG00000152990.12	chr4:22413182:-	LINC00152^ENSG00000222041.9	chr2:87521207:+	YES_LDAS	0.0126	GT	1.7465	AG	1.7819	["INTERCHROMOSOMAL[chr4--chr2]"]
TIG3TD_FIBROBLAST	GAS6--PPP1R12C	2	0	2.00	0.00	ONLY_REF_SPLICE	GAS6^ENSG00000183087.13	chr13:113863575:-	PPP1R12C^ENSG00000125503.11	chr19:55103568:-	YES_LDAS	0.0253	GT	1.5656	AG	1.4566	["INTERCHROMOSOMAL[chr13--chr19]"]
TIG3TD_FIBROBLAST	FAM65A--NOC4L	2	0	2.00	0.00	ONLY_REF_SPLICE	FAM65A^ENSG00000039523.16	chr16:67528914:+	NOC4L^ENSG00000184967.5	chr12:132150981:+	YES_LDAS	0.0253	GT	1.7465	AG	1.5628	["INTERCHROMOSOMAL[chr16--chr12]"]
TIG3TD_FIBROBLAST	CTSC--RAB38	2	0	2.00	0.00	ONLY_REF_SPLICE	CTSC^ENSG00000109861.14	chr11:88300530:-	RAB38^ENSG00000123892.10	chr11:88149955:-	YES_LDAS	0.0253	GT	1.9656	AG	1.8062	["Babiceanu_Normal","GTEx_recurrent_StarF2019","Greger_Normal","ChimerSeq","INTRACHROMOSOMAL[chr11:0.12Mb]"]
TIG3TD_FIBROBLAST	COL5A2--COL1A1	2	0	2.00	0.00	ONLY_REF_SPLICE	COL5A2^ENSG00000204262.10	chr2:189039272:-	COL1A1^ENSG00000108821.12	chr17:50186507:-	YES_LDAS	0.0253	GT	1.8256	AG	1.8062	["HGNC_GENEFAM","INTERCHROMOSOMAL[chr2--chr17]"]
TIG3TD_FIBROBLAST	CIDECP--ERC1	2	0	2.00	0.00	ONLY_REF_SPLICE	CIDECP^ENSG00000186162.9	chr3:10023560:-	ERC1^ENSG00000082805.18	chr12:1236769:+	YES_LDAS	0.0253	GT	1.7968	AG	1.7465	["INTERCHROMOSOMAL[chr3--chr12]"]
TIG3TD_FIBROBLAST	ATG4B--FAF2	2	0	2.00	0.00	ONLY_REF_SPLICE	ATG4B^ENSG00000168397.15	chr2:241668685:+	FAF2^ENSG00000113194.11	chr5:176506768:+	YES_LDAS	0.0253	GT	1.8062	AG	1.9329	["INTERCHROMOSOMAL[chr2--chr5]"]
TIG3TD_FIBROBLAST	ATF6B--MYO19	2	0	2.00	0.00	ONLY_REF_SPLICE	ATF6B^ENSG00000213676.9	chr6:32120771:-	MYO19^ENSG00000278259.3	chr17:36511455:-	YES_LDAS	0.0253	GT	1.5546	AG	1.9329	["INTERCHROMOSOMAL[chr6--chr17]"]
TIG3TD_FIBROBLAST	ANXA5--ANXA11	2	0	2.00	0.00	ONLY_REF_SPLICE	ANXA5^ENSG00000164111.13	chr4:121686288:-	ANXA11^ENSG00000122359.16	chr10:80166984:-	YES_LDAS	0.0253	GT	1.9329	AG	1.6402	["HGNC_GENEFAM","INTERCHROMOSOMAL[chr4--chr10]"]
TIG3TD_FIBROBLAST	ACO2--TXNL4A	2	0	2.00	0.00	ONLY_REF_SPLICE	ACO2^ENSG00000100412.14	chr22:41469182:+	TXNL4A^ENSG00000141759.13	chr18:79977701:-	YES_LDAS	0.0253	GT	1.8892	AG	1.7056	["INTERCHROMOSOMAL[chr22--chr18]"]
TIG3TD_FIBROBLAST	PPP1R12C--CNN2	2	1	2.00	1.00	ONLY_REF_SPLICE	PPP1R12C^ENSG00000125503.11	chr19:55098784:-	CNN2^ENSG00000064666.13	chr19:1036130:+	YES_LDAS	0.0379	GT	1.5219	AG	1.7819	["GTEx_recurrent_StarF2019","ChimerSeq","INTRACHROMOSOMAL[chr19:54.05Mb]"]
TIG3TD_FIBROBLAST	PDGFRB--USP14	2	1	2.00	1.00	ONLY_REF_SPLICE	PDGFRB^ENSG00000113721.12	chr5:150155397:-	USP14^ENSG00000101557.13	chr18:166787:+	NO_LDAS	0.0379	GT	1.8256	AG	1.5301	["INTERCHROMOSOMAL[chr5--chr18]"]
TIG3TD_FIBROBLAST	NME1-NME2--NME1	2	1	2.00	1.00	ONLY_REF_SPLICE	NME1-NME2^ENSG00000243678.10	chr17:51168343:+	NME1^ENSG00000239672.6	chr17:51161160:+	YES_LDAS	0.0379	GT	1.8062	AG	1.5546	["DGD_PARALOGS","INTRACHROMOSOMAL[chr17:0.00Mb]","LOCAL_REARRANGEMENT:+:[3007]"]
TIG3TD_FIBROBLAST	CALM2--CALM1	2	1	2.00	1.00	ONLY_REF_SPLICE	CALM2^ENSG00000143933.15	chr2:47162519:-	CALM1^ENSG00000198668.9	chr14:90403862:+	YES_LDAS	0.0379	GT	1.8256	AG	1.9899	["HGNC_GENEFAM","INTERCHROMOSOMAL[chr2--chr14]"]
TIG3TD_FIBROBLAST	BCKDHB--RP11-250B2.3	2	1	2.00	1.00	ONLY_REF_SPLICE	BCKDHB^ENSG00000083123.13	chr6:80273221:+	RP11-250B2.3^ENSG00000233967.5	chr6:80462872:+	YES_LDAS	0.0379	GT	1.9899	AG	1.8256	["INTRACHROMOSOMAL[chr6:0.10Mb]","NEIGHBORS[97074]"]
TIG3TD_FIBROBLAST	SLC25A51--EXOSC3	2	2	2.00	2.00	ONLY_REF_SPLICE	SLC25A51^ENSG00000122696.11	chr9:37899829:-	EXOSC3^ENSG00000107371.11	chr9:37784063:-	YES_LDAS	0.0506	GT	1.9899	AG	1.8323	["INTRACHROMOSOMAL[chr9:0.08Mb]","NEIGHBORS[77963]"]
TIG3TD_FIBROBLAST	CH17-118O6.2--SEC22B	2	2	2.00	1.00	ONLY_REF_SPLICE	CH17-118O6.2^ENSG00000226067.5	chr1:120913450:+	SEC22B^ENSG00000265808.3	chr1:120168949:-	YES_LDAS	0.0379	GT	1.9329	AG	1.8256	["INTRACHROMOSOMAL[chr1:28.34Mb]"]
TIG3TD_FIBROBLAST	RP11-452F19.3--DISP1	2	3	2.00	1.20	ONLY_REF_SPLICE	RP11-452F19.3^ENSG00000228106.4	chr1:222815171:+	DISP1^ENSG00000154309.8	chr1:222942807:+	YES_LDAS	0.0405	GT	1.6729	AG	1.7465	["INTRACHROMOSOMAL[chr1:0.03Mb]","NEIGHBORS[34887]"]
TIG3TD_FIBROBLAST	RP11-452F19.3--DISP1	2	4	2.00	2.80	ONLY_REF_SPLICE	RP11-452F19.3^ENSG00000228106.4	chr1:222823945:+	DISP1^ENSG00000154309.8	chr1:222942807:+	YES_LDAS	0.0607	GT	1.8295	AG	1.7465	["INTRACHROMOSOMAL[chr1:0.03Mb]","NEIGHBORS[34887]"]
TIG3TD_FIBROBLAST	GNG10--UGCG	2	4	2.00	4.00	ONLY_REF_SPLICE	GNG10^ENSG00000242616.3	chr9:111666946:+	UGCG^ENSG00000148154.8	chr9:111914605:+	YES_LDAS	0.0758	GT	1.9329	AG	1.7819	["GTEx_recurrent_StarF2019","INTRACHROMOSOMAL[chr9:0.23Mb]"]
TIG3TD_FIBROBLAST	COL1A1--COL3A1	2	24	2.00	3.45	ONLY_REF_SPLICE	COL1A1^ENSG00000108821.12	chr17:50188096:-	COL3A1^ENSG00000168542.11	chr2:189007500:+	YES_LDAS	0.0689	GT	1.2310	AG	1.8892	["ChimerSeq","GTEx_recurrent_StarF2019","HGNC_GENEFAM","INTERCHROMOSOMAL[chr17--chr2]"]
TIG3TD_FIBROBLAST	COL3A1--COL1A1	2	33	2.00	3.75	ONLY_REF_SPLICE	COL3A1^ENSG00000168542.11	chr2:188999895:+	COL1A1^ENSG00000108821.12	chr17:50194447:-	YES_LDAS	0.0727	GT	1.7819	AG	1.8892	["HGNC_GENEFAM","GTEx_recurrent_StarF2019","ChimerSeq","INTERCHROMOSOMAL[chr2--chr17]"]
TIG3TD_FIBROBLAST	COL1A1--COL3A1	2	40	2.00	0.95	ONLY_REF_SPLICE	COL1A1^ENSG00000108821.12	chr17:50189859:-	COL3A1^ENSG00000168542.11	chr2:189003734:+	YES_LDAS	0.0373	GT	1.7465	AG	1.5656	["ChimerSeq","GTEx_recurrent_StarF2019","HGNC_GENEFAM","INTERCHROMOSOMAL[chr17--chr2]"]
TIG3TD_FIBROBLAST	ZFP36L1--ACTN1	1	1	1.00	1.00	ONLY_REF_SPLICE	ZFP36L1^ENSG00000185650.9	chr14:68792882:-	ACTN1^ENSG00000072110.12	chr14:68912242:-	NO_LDAS	0.0252	GT	1.8256	AG	1.7819	["CCLE_StarF2019","INTRACHROMOSOMAL[chr14:0.08Mb]","LOCAL_REARRANGEMENT:-:[77890]"]
TIG3TD_FIBROBLAST	TPM3--TPM2	1	1	1.00	1.00	ONLY_REF_SPLICE	TPM3^ENSG00000143549.18	chr1:154182988:-	TPM2^ENSG00000198467.12	chr9:35685780:-	YES_LDAS	0.0252	GT	1.5058	AG	1.8295	["GTEx_recurrent_StarF2019","HGNC_GENEFAM","INTERCHROMOSOMAL[chr1--chr9]"]
TIG3TD_FIBROBLAST	SSH1--CORO1C	1	1	1.00	1.00	ONLY_REF_SPLICE	SSH1^ENSG00000084112.13	chr12:108857428:-	CORO1C^ENSG00000110880.9	chr12:108701323:-	YES_LDAS	0.0252	GT	1.5850	AG	1.7819	["TCGA_StarF2019","INTRACHROMOSOMAL[chr12:0.05Mb]","NEIGHBORS[46596]"]
TIG3TD_FIBROBLAST	SLC35G2--NCK1	1	1	1.00	1.00	ONLY_REF_SPLICE	SLC35G2^ENSG00000168917.8	chr3:136819628:+	NCK1^ENSG00000158092.5	chr3:136927984:+	YES_LDAS	0.0252	GT	1.5656	AG	1.9656	["TCGA_StarF2019","CCLE_StarF2019","INTRACHROMOSOMAL[chr3:0.01Mb]","NEIGHBORS[6316]"]
TIG3TD_FIBROBLAST	SDCCAG8--CEP170	1	1	1.00	1.00	ONLY_REF_SPLICE	SDCCAG8^ENSG00000054282.14	chr1:243256240:+	CEP170^ENSG00000143702.14	chr1:243225321:-	YES_LDAS	0.0252	GT	1.8892	AG	1.9086	["TumorFusionsNAR2018","ChimerSeq","INTRACHROMOSOMAL[chr1:0.00Mb]","LOCAL_INVERSION:+:-:[686]"]
TIG3TD_FIBROBLAST	SCFD2--FIP1L1	1	1	1.00	1.00	ONLY_REF_SPLICE	SCFD2^ENSG00000184178.14	chr4:53145333:-	FIP1L1^ENSG00000145216.14	chr4:53452920:+	YES_LDAS	0.0252	GT	1.8295	AG	1.5628	["ChimerSeq","TumorFusionsNAR2018","INTRACHROMOSOMAL[chr4:0.01Mb]","LOCAL_INVERSION:-:+:[11568]"]
TIG3TD_FIBROBLAST	RP11-444D3.1--SOX5	1	1	1.00	0.20	ONLY_REF_SPLICE	RP11-444D3.1^ENSG00000255864.4	chr12:24277216:-	SOX5^ENSG00000134532.14	chr12:23896024:-	YES_LDAS	0.0151	GT	1.7056	AG	1.9899	["INTRACHROMOSOMAL[chr12:0.26Mb]"]
TIG3TD_FIBROBLAST	PJA2--CTD-2587M2.1	1	1	1.00	1.00	ONLY_REF_SPLICE	PJA2^ENSG00000198961.8	chr5:109344190:-	CTD-2587M2.1^ENSG00000249476.1	chr5:109238118:-	NO_LDAS	0.0252	GT	1.8892	AG	1.9656	["INTRACHROMOSOMAL[chr5:0.01Mb]","NEIGHBORS[8340]"]
TIG3TD_FIBROBLAST	PEX3--AGA	1	1	1.00	1.00	ONLY_REF_SPLICE	PEX3^ENSG00000034693.13	chr6:143471611:+	AGA^ENSG00000038002.7	chr4:177433347:-	YES_LDAS	0.0252	GT	1.5656	AG	1.9656	["INTERCHROMOSOMAL[chr6--chr4]"]
TIG3TD_FIBROBLAST	NDUFV3--PKNOX1	1	1	1.00	1.00	ONLY_REF_SPLICE	NDUFV3^ENSG00000160194.16	chr21:42897047:+	PKNOX1^ENSG00000160199.13	chr21:43004326:+	YES_LDAS	0.0252	GT	1.4716	AG	1.7819	["GTEx_recurrent_StarF2019","INTRACHROMOSOMAL[chr21:0.06Mb]","NEIGHBORS[61206]"]
TIG3TD_FIBROBLAST	LMO7--UCHL3	1	1	1.00	1.00	ONLY_REF_SPLICE	LMO7^ENSG00000136153.18	chr13:75636726:+	UCHL3^ENSG00000118939.16	chr13:75560753:+	NO_LDAS	0.0252	GT	1.6402	AG	1.4295	["TumorFusionsNAR2018","Klijn_CellLines","INTRACHROMOSOMAL[chr13:0.01Mb]","LOCAL_REARRANGEMENT:+:[14414]"]
TIG3TD_FIBROBLAST	LMNB2--LMNA	1	1	1.00	1.00	ONLY_REF_SPLICE	LMNB2^ENSG00000176619.9	chr19:2434295:-	LMNA^ENSG00000160789.18	chr1:156136214:+	YES_LDAS	0.0252	GT	1.1589	AG	1.6729	["HGNC_GENEFAM","ChimerSeq","INTERCHROMOSOMAL[chr19--chr1]"]
TIG3TD_FIBROBLAST	FN1--COL6A3	1	1	1.00	1.00	ONLY_REF_SPLICE	FN1^ENSG00000115414.17	chr2:215382212:-	COL6A3^ENSG00000163359.14	chr2:237325724:-	NO_LDAS	0.0252	GT	1.8892	AG	1.9086	["INTRACHROMOSOMAL[chr2:21.89Mb]"]
TIG3TD_FIBROBLAST	FN1--ASPH	1	1	1.00	1.00	ONLY_REF_SPLICE	FN1^ENSG00000115414.17	chr2:215373322:-	ASPH^ENSG00000198363.14	chr8:61644001:-	YES_LDAS	0.0252	GT	1.2310	AG	1.9086	["INTERCHROMOSOMAL[chr2--chr8]"]
TIG3TD_FIBROBLAST	FBN1--FUS	1	1	1.00	1.00	ONLY_REF_SPLICE	FBN1^ENSG00000166147.12	chr15:48596283:-	FUS^ENSG00000089280.17	chr16:31188325:+	YES_LDAS	0.0252	GT	1.9086	AG	1.7819	["INTERCHROMOSOMAL[chr15--chr16]"]
TIG3TD_FIBROBLAST	EGLN2--CYP2B7P	1	1	1.00	1.00	ONLY_REF_SPLICE	EGLN2^ENSG00000269858.4	chr19:40801415:+	CYP2B7P^ENSG00000256612.6	chr19:40936097:+	NO_LDAS	0.0252	GT	1.5850	AG	1.8892	["GTEx_recurrent_StarF2019","INTRACHROMOSOMAL[chr19:0.12Mb]"]
TIG3TD_FIBROBLAST	CYB561D2--MRPS36	1	1	1.00	1.00	ONLY_REF_SPLICE	CYB561D2^ENSG00000114395.9	chr3:50352046:+	MRPS36^ENSG00000134056.10	chr5:69226338:+	NO_LDAS	0.0252	GT	1.6729	AG	1.8323	["INTERCHROMOSOMAL[chr3--chr5]"]
TIG3TD_FIBROBLAST	COL5A2--COL1A1	1	1	1.00	1.00	ONLY_REF_SPLICE	COL5A2^ENSG00000204262.10	chr2:189057320:-	COL1A1^ENSG00000108821.12	chr17:50190924:-	NO_LDAS	0.0252	GT	1.8256	AG	1.8062	["HGNC_GENEFAM","INTERCHROMOSOMAL[chr2--chr17]"]
TIG3TD_FIBROBLAST	CALM3--CALM2	1	1	1.00	1.00	ONLY_REF_SPLICE	CALM3^ENSG00000160014.15	chr19:46608340:+	CALM2^ENSG00000143933.15	chr2:47162392:-	YES_LDAS	0.0252	GT	1.7465	AG	1.9329	["HGNC_GENEFAM","INTERCHROMOSOMAL[chr19--chr2]"]
TIG3TD_FIBROBLAST	AMBRA1--SEC31A	1	1	1.00	1.00	ONLY_REF_SPLICE	AMBRA1^ENSG00000110497.13	chr11:46593828:-	SEC31A^ENSG00000138674.15	chr4:82830975:-	NO_LDAS	0.0252	GT	1.8062	AG	1.7819	["HGNC_GENEFAM","INTERCHROMOSOMAL[chr11--chr4]"]
TIG3TD_FIBROBLAST	TPM4--TPM1	1	2	1.00	2.00	ONLY_REF_SPLICE	TPM4^ENSG00000167460.13	chr19:16082046:+	TPM1^ENSG00000140416.18	chr15:63059563:+	YES_LDAS	0.0379	GT	1.4295	AG	1.8892	["GTEx_recurrent_StarF2019","HGNC_GENEFAM","INTERCHROMOSOMAL[chr19--chr15]"]
TIG3TD_FIBROBLAST	STEAP1B--RAPGEF5	1	2	1.00	2.00	ONLY_REF_SPLICE	STEAP1B^ENSG00000105889.13	chr7:22492565:-	RAPGEF5^ENSG00000136237.17	chr7:22318037:-	YES_LDAS	0.0379	GT	1.7465	AG	1.8295	["TCGA_StarF2019","CCLE_StarF2019","INTRACHROMOSOMAL[chr7:0.06Mb]","NEIGHBORS[62300]"]
TIG3TD_FIBROBLAST	RPL23AP53--SEPT14	1	2	1.00	2.00	ONLY_REF_SPLICE	RPL23AP53^ENSG00000223508.5	chr8:219290:-	SEPT14^ENSG00000154997.8	chr7:55796092:-	NO_LDAS	0.0379	GT	1.8323	AG	1.9899	["INTERCHROMOSOMAL[chr8--chr7]"]
TIG3TD_FIBROBLAST	PITX2--RP11-380D23.1	1	2	1.00	2.00	ONLY_REF_SPLICE	PITX2^ENSG00000164093.14	chr4:110621164:-	RP11-380D23.1^ENSG00000250511.1	chr4:110513539:-	YES_LDAS	0.0379	GT	1.7819	AG	1.7465	["INTRACHROMOSOMAL[chr4:0.10Mb]","NEIGHBORS[97918]"]
TIG3TD_FIBROBLAST	MYLIP--DTNBP1	1	2	1.00	2.00	ONLY_REF_SPLICE	MYLIP^ENSG00000007944.13	chr6:16129409:+	DTNBP1^ENSG00000047579.18	chr6:15637804:-	YES_LDAS	0.0379	GT	1.8892	AG	1.8256	["INTRACHROMOSOMAL[chr6:0.47Mb]"]
TIG3TD_FIBROBLAST	MIR100HG--RP11-166D19.1	1	2	1.00	2.00	ONLY_REF_SPLICE	MIR100HG^ENSG00000255090.4	chr11:122180336:-	RP11-166D19.1^ENSG00000255248.5	chr11:122066434:-	YES_LDAS	0.0379	GT	1.7819	AG	1.7968	["INTRACHROMOSOMAL[chr11:0.04Mb]","NEIGHBORS[39099]"]
TIG3TD_FIBROBLAST	MNAT1--SLC38A6	1	3	1.00	3.00	ONLY_REF_SPLICE	MNAT1^ENSG00000020426.9	chr14:60879835:+	SLC38A6^ENSG00000139974.14	chr14:60982508:+	YES_LDAS	0.0505	GT	1.8892	AG	1.8892	["GTEx_recurrent_StarF2019","INTRACHROMOSOMAL[chr14:0.01Mb]","NEIGHBORS[11161]"]
TIG3TD_FIBROBLAST	HIC2--PI4KA	1	4	1.00	4.00	ONLY_REF_SPLICE	HIC2^ENSG00000169635.8	chr22:21442857:+	PI4KA^ENSG00000241973.9	chr22:20734553:-	NO_LDAS	0.0631	GT	1.7465	AG	1.8892	["GTEx_recurrent_StarF2019","INTRACHROMOSOMAL[chr22:0.56Mb]"]
TIG3TD_FIBROBLAST	COL3A1--COL1A1	1	7	1.00	0.18	ONLY_REF_SPLICE	COL3A1^ENSG00000168542.11	chr2:188991531:+	COL1A1^ENSG00000108821.12	chr17:50196367:-	YES_LDAS	0.0149	GT	1.8892	AG	1.4295	["HGNC_GENEFAM","GTEx_recurrent_StarF2019","ChimerSeq","INTERCHROMOSOMAL[chr2--chr17]"]
TIG3TD_FIBROBLAST	COL1A1--COL5A2	1	7	1.00	7.00	ONLY_REF_SPLICE	COL1A1^ENSG00000108821.12	chr17:50191788:-	COL5A2^ENSG00000204262.10	chr2:189079107:-	YES_LDAS	0.101	GT	1.9086	AG	1.8323	["HGNC_GENEFAM","INTERCHROMOSOMAL[chr17--chr2]"]
TIG3TD_FIBROBLAST	MIR4435-1HG--AC093616.4	1	8	0.50	1.00	ONLY_REF_SPLICE	MIR4435-1HG^ENSG00000172965.13	chr2:111494885:-	AC093616.4^ENSG00000234231.3	chr2:87700984:+	NO_LDAS	0.0189	GT	1.7232	AG	1.8062	["INTRACHROMOSOMAL[chr2:23.46Mb]"]
TIG3TD_FIBROBLAST	COL3A1--COL1A1	1	8	1.00	0.13	ONLY_REF_SPLICE	COL3A1^ENSG00000168542.11	chr2:188994831:+	COL1A1^ENSG00000108821.12	chr17:50191886:-	NO_LDAS	0.0142	GT	1.6895	AG	1.8295	["HGNC_GENEFAM","GTEx_recurrent_StarF2019","ChimerSeq","INTERCHROMOSOMAL[chr2--chr17]"]
TIG3TD_FIBROBLAST	COL1A1--COL3A1	1	9	1.00	0.07	ONLY_REF_SPLICE	COL1A1^ENSG00000108821.12	chr17:50194573:-	COL3A1^ENSG00000168542.11	chr2:189006937:+	YES_LDAS	0.0135	GT	1.9329	AG	1.5058	["ChimerSeq","GTEx_recurrent_StarF2019","HGNC_GENEFAM","INTERCHROMOSOMAL[chr17--chr2]"]
TIG3TD_FIBROBLAST	MIR4435-1HG--AC093616.4	1	10	1.00	8.00	ONLY_REF_SPLICE	MIR4435-1HG^ENSG00000172965.13	chr2:111344061:-	AC093616.4^ENSG00000234231.3	chr2:87700984:+	NO_LDAS	0.1136	GT	1.8295	AG	1.8062	["INTRACHROMOSOMAL[chr2:23.46Mb]"]
TIG3TD_FIBROBLAST	COL3A1--COL1A1	1	25	1.00	0.56	ONLY_REF_SPLICE	COL3A1^ENSG00000168542.11	chr2:188999577:+	COL1A1^ENSG00000108821.12	chr17:50190596:-	YES_LDAS	0.0197	GT	1.7819	AG	1.9219	["HGNC_GENEFAM","GTEx_recurrent_StarF2019","ChimerSeq","INTERCHROMOSOMAL[chr2--chr17]"]
TIG3TD_FIBROBLAST	COL3A1--COL1A1	1	30	1.00	1.58	ONLY_REF_SPLICE	COL3A1^ENSG00000168542.11	chr2:188999577:+	COL1A1^ENSG00000108821.12	chr17:50195100:-	YES_LDAS	0.0326	GT	1.7819	AG	1.8892	["HGNC_GENEFAM","GTEx_recurrent_StarF2019","ChimerSeq","INTERCHROMOSOMAL[chr2--chr17]"]
TIG3TD_FIBROBLAST	COL1A1--COL3A1	1	36	1.00	0.52	ONLY_REF_SPLICE	COL1A1^ENSG00000108821.12	chr17:50193943:-	COL3A1^ENSG00000168542.11	chr2:188994541:+	YES_LDAS	0.0192	GT	1.9899	AG	1.8295	["ChimerSeq","GTEx_recurrent_StarF2019","HGNC_GENEFAM","INTERCHROMOSOMAL[chr17--chr2]"]
TIG3TD_FIBROBLAST	COL3A1--COL1A1	1	37	1.00	10.36	ONLY_REF_SPLICE	COL3A1^ENSG00000168542.11	chr2:189001450:+	COL1A1^ENSG00000108821.12	chr17:50195665:-	YES_LDAS	0.1434	GT	1.9086	AG	1.8892	["HGNC_GENEFAM","GTEx_recurrent_StarF2019","ChimerSeq","INTERCHROMOSOMAL[chr2--chr17]"]
TIG3TD_FIBROBLAST	COL1A1--COL3A1	1	37	1.00	0.55	ONLY_REF_SPLICE	COL1A1^ENSG00000108821.12	chr17:50192797:-	COL3A1^ENSG00000168542.11	chr2:188994234:+	YES_LDAS	0.0195	GT	1.3710	AG	1.8256	["ChimerSeq","GTEx_recurrent_StarF2019","HGNC_GENEFAM","INTERCHROMOSOMAL[chr17--chr2]"]
TIG3TD_FIBROBLAST	COL1A1--COL3A1	1	40	1.00	0.58	ONLY_REF_SPLICE	COL1A1^ENSG00000108821.12	chr17:50191383:-	COL3A1^ENSG00000168542.11	chr2:188995046:+	YES_LDAS	0.0199	GT	1.9086	AG	1.5656	["ChimerSeq","GTEx_recurrent_StarF2019","HGNC_GENEFAM","INTERCHROMOSOMAL[chr17--chr2]"]
TIG3TD_FIBROBLAST	COL3A1--COL1A1	1	42	1.00	2.81	ONLY_REF_SPLICE	COL3A1^ENSG00000168542.11	chr2:189003062:+	COL1A1^ENSG00000108821.12	chr17:50192693:-	YES_LDAS	0.0481	GT	1.8256	AG	1.6895	["HGNC_GENEFAM","GTEx_recurrent_StarF2019","ChimerSeq","INTERCHROMOSOMAL[chr2--chr17]"]
